fiscal_year,corp_code,stock_code,company_name,dart_corp_cls,marcap_matched,observed_markets,observed_names,first_trade_date,last_trade_date,observed_trading_rows,positive_volume_days,median_daily_amount_krw,median_marcap_raw,min_marcap_raw,max_marcap_raw,flag_spac,flag_reit,flag_fund_etf_etn,flag_preferred_name,security_review_status,modern_oos_protected
2016,00231442,033130,디지틀조선,K,True,KOSDAQ,디지틀조선,2016-01-04,2016-12-29,246,246,1925031542.5,142893777950.0,94272778180.0,214526243260.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00231664,041190,우리기술투자,K,True,KOSDAQ,우리기술투자,2016-01-04,2016-12-29,246,246,356417485.5,52122000000.0,39816000000.0,72072000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00231691,032800,판타지오,K,True,KOSDAQ,판타지오,2016-01-04,2016-12-29,246,246,1464301450.0,88055289227.5,50565007875.0,158673917670.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00231707,032850,비트컴퓨터,K,True,KOSDAQ,비트컴퓨터,2016-01-04,2016-12-29,246,246,2003944715.0,129079870145.0,74472352640.0,156258954200.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00231831,034940,조아제약,K,True,KOSDAQ,조아제약,2016-01-04,2016-12-29,246,246,1750921625.0,141975808465.0,113665577465.0,229312871100.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00232007,042940,상지건설,K,True,KOSDAQ,르네코,2016-01-04,2016-12-29,246,241,729839460.0,27454468420.0,12259339600.0,41810800320.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00232821,036170,에이치엠넥스,K,True,KOSDAQ,씨티엘,2016-01-04,2016-12-29,246,246,715999572.5,88916286105.0,69157111415.0,127952704395.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00233653,034830,한국토지신탁,Y,True,KOSDAQ|KOSPI,한국토지신탁,2016-01-04,2016-12-29,246,246,5013440615.0,830058343625.0,679196028700.0,1015006704600.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00234227,056080,유진로봇,K,True,KOSDAQ,유진로봇,2016-01-04,2016-12-29,246,246,605542052.5,105342194520.0,81785655980.0,144507062080.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00234412,031430,신세계인터내셔날,Y,True,KOSPI,신세계인터내셔날,2016-01-04,2016-12-29,246,246,1617405050.0,545496000000.0,446250000000.0,731850000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00235183,044780,에이치케이,K,True,KOSDAQ,에이치케이,2016-01-04,2016-12-29,246,246,343929420.0,35385125507.5,30369548550.0,44542004540.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00236863,037440,희림,K,True,KOSDAQ,희림,2016-01-04,2016-12-29,246,246,537464290.0,72257645250.0,56803698000.0,94115931000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00238001,033560,블루콤,K,True,KOSDAQ,블루콤,2016-01-04,2016-12-29,246,246,2050459600.0,249120000000.0,185088000000.0,322560000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00238153,037070,파세코,K,True,KOSDAQ,파세코,2016-01-04,2016-12-29,246,246,367832155.0,75636000000.0,61776000000.0,115236000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00238199,067730,로지시스,K,True,KOSDAQ,로지시스,2016-01-04,2016-12-29,246,246,530423787.5,43295173470.0,36102663530.0,56699396540.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00238782,032190,다우데이타,K,True,KOSDAQ,다우데이타,2016-01-04,2016-12-29,246,246,1301646775.0,469455000000.0,356286000000.0,546210000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00239514,054090,삼진엘앤디,K,True,KOSDAQ,삼진엘앤디,2016-01-04,2016-12-29,246,246,722046965.0,71445208525.0,58073112200.0,96712308900.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00239596,037760,쎄니트,K,True,KOSDAQ,쎄니트,2016-01-04,2016-12-29,246,246,786186430.0,75780740880.0,50844343240.0,98774042600.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00239639,038500,삼표시멘트,K,True,KOSDAQ,동양시멘트,2016-01-04,2016-12-29,246,246,293612892.5,429965477865.0,328512949380.0,534638721540.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00240857,038460,바이오스마트,K,True,KOSDAQ,바이오스마트,2016-01-04,2016-12-29,246,246,1414239105.0,116278072445.0,73471525905.0,158213148400.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00241209,033200,모아텍,K,True,KOSDAQ,모아텍,2016-01-04,2016-12-29,246,246,92102375.0,50194975462.5,35541338800.0,68932999850.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00242378,035810,이지홀딩스,K,True,KOSDAQ,이지바이오,2016-01-04,2016-12-29,246,246,3784221270.0,323862114160.0,259195701840.0,393829052080.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00242712,037950,엘컴텍,K,True,KOSDAQ,엘컴텍,2016-01-04,2016-12-29,246,246,2402293122.5,191953374902.5,132681367995.0,326536700050.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00242934,083550,케이엠,K,True,KOSDAQ,케이엠,2016-01-04,2016-12-29,246,246,672825550.0,58477929640.0,52317211300.0,72363993200.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00243067,014470,부방,K,True,KOSDAQ,부방,2016-01-04,2016-12-29,246,246,1372585590.0,188069028250.0,126252771285.0,253493106400.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00243757,039290,인포뱅크,K,True,KOSDAQ,인포뱅크,2016-01-04,2016-12-29,246,246,942921380.0,63857268410.0,54772061400.0,125193283200.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00243979,084180,수성웹툰,K,True,KOSDAQ,수성,2016-01-04,2016-12-29,246,246,307382895.0,32964000000.0,25748000000.0,97580000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00244455,033780,케이티앤지,Y,True,KOSPI,KT&G,2016-01-04,2016-12-29,246,246,32904802500.0,15651344658000.0,13317372209000.0,18809072089000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00244561,035080,그래디언트,K,True,KOSDAQ,인터파크홀딩스,2016-01-04,2016-12-29,246,246,1438519520.0,366095000000.0,274940000000.0,660450000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00244747,140860,파크시스템스,K,True,KOSDAQ,파크시스템스,2016-01-04,2016-12-29,246,246,888377200.0,96760625375.0,59809741500.0,129063429000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00244783,052600,한네트,K,True,KOSDAQ,한네트,2016-01-04,2016-12-29,246,246,487585517.5,44780428250.0,33072182000.0,64294172000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00245472,064760,티씨케이,K,True,KOSDAQ,티씨케이,2016-01-04,2016-12-29,246,246,1412374450.0,391112500000.0,304133750000.0,518370000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00246417,039030,이오테크닉스,K,True,KOSDAQ,이오테크닉스,2016-01-04,2016-12-29,246,246,5810021350.0,1207185535800.0,761398812000.0,1662669823000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00246620,039420,케이엘넷,K,True,KOSDAQ,케이엘넷,2016-01-04,2016-12-29,246,246,1570923475.0,70048717000.0,52294990450.0,90942558450.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00247975,036830,솔브레인홀딩스,K,True,KOSDAQ,솔브레인,2016-01-04,2016-12-29,246,246,4227490450.0,919255435500.0,584679583300.0,1118013367500.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00249247,037270,YG PLUS,Y,True,KOSPI,YG PLUS,2016-01-04,2016-12-29,246,246,348136210.0,163618379630.0,106452388320.0,204163531700.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00249441,066790,씨씨에스,K,True,KOSDAQ,씨씨에스,2016-01-04,2016-12-29,246,246,7237934662.5,149967118295.0,110793649400.0,231875280530.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00249502,035290,골드앤에스,K,True,KOSDAQ,에이원앤,2016-01-04,2016-12-29,246,246,77774377.5,79013204410.0,60589926075.0,119997609690.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00249894,066700,테라젠이텍스,K,True,KOSDAQ,테라젠이텍스,2016-01-04,2016-12-29,246,246,1049671300.0,188932401840.0,138897129040.0,216557046880.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00249982,035610,솔본,K,True,KOSDAQ,솔본,2016-01-04,2016-12-29,246,246,914238560.0,161341382300.0,130440405690.0,204821517530.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00250137,065530,와이어블,K,True,KOSDAQ,전파기지국,2016-01-04,2016-12-29,246,246,92042025.0,79025700000.0,67396500000.0,89862000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00250614,054540,삼영엠텍,K,True,KOSDAQ,삼영엠텍,2016-01-04,2016-12-29,246,246,742731255.0,47880963445.0,37925515600.0,96845513050.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00250997,120240,대정화금,K,True,KOSDAQ,대정화금,2016-01-04,2016-12-29,246,246,313912350.0,83472432600.0,71979851300.0,98594250100.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00252135,036930,주성엔지니어링,K,True,KOSDAQ,주성엔지니어링,2016-01-04,2016-12-29,246,246,4502409385.0,421215620760.0,340156944600.0,542803635000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00252269,038880,아이에이,K,True,KOSDAQ,아이에이,2016-01-04,2016-12-29,246,246,803312537.5,169892553880.0,129647415400.0,207329968560.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00253985,066620,국보디자인,K,True,KOSDAQ,국보디자인,2016-01-04,2016-12-29,246,246,402234775.0,138750000000.0,112500000000.0,177750000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00255044,039010,현대에이치티,K,True,KOSDAQ,현대통신,2016-01-04,2016-12-29,246,246,522496830.0,72018750000.0,57011250000.0,85818750000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00255105,038530,케이바이오랩스,K,True,KOSDAQ,코아크로스,2016-01-04,2016-12-29,246,246,392353317.5,51988882825.0,37169992260.0,95988430420.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00255275,078150,HB테크놀러지,K,True,KOSDAQ,HB테크놀러지,2016-01-04,2016-12-29,246,246,3877521952.5,285486228000.0,145200255005.0,408168147600.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00255433,042510,라온시큐어,K,True,KOSDAQ,라온시큐어,2016-01-04,2016-12-29,246,246,1156442585.0,104494575420.0,68231617740.0,136304187420.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00255619,035250,강원랜드,Y,True,KOSPI,강원랜드,2016-01-04,2016-12-29,246,246,10741764750.0,8685984300000.0,7562796675000.0,9541746300000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00256043,200780,비씨월드제약,K,True,KOSDAQ,비씨월드제약,2016-01-04,2016-12-29,246,246,789262000.0,212895751200.0,152163734400.0,255942070800.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00256380,049520,유아이엘,K,True,KOSDAQ,유아이엘,2016-01-04,2016-12-29,246,246,307689550.0,126741228750.0,106975293300.0,142405875000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00256502,045660,에이텍,K,True,KOSDAQ,에이텍,2016-01-04,2016-12-29,246,246,568516747.5,37128700000.0,28827400000.0,122248000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00256715,043650,국순당,K,True,KOSDAQ,국순당,2016-01-04,2016-12-29,246,246,1104925605.0,124115212800.0,108042739200.0,134830195200.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00257732,101680,한국정밀기계,K,True,KOSDAQ,한국정밀기계,2016-01-04,2016-12-29,246,246,98595402.5,33805090000.0,28531580000.0,41473740000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00258102,065060,지엔코,K,True,KOSDAQ,지엔코,2016-01-04,2016-12-29,246,246,13438952435.0,191818227870.0,72944390750.0,670620081100.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00258360,036090,위지트,K,True,KOSDAQ,위지트,2016-01-04,2016-12-29,246,246,1018349585.0,90282451000.0,71624567520.0,109471404000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00258421,035460,기산텔레콤,K,True,KOSDAQ,기산텔레콤,2016-01-04,2016-12-29,246,246,708864680.0,51713113650.0,36151803200.0,64577616200.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00258689,035900,JYP Ent.,K,True,KOSDAQ,JYP Ent.,2016-01-04,2016-12-29,246,246,982835575.0,171917210600.0,140938069680.0,224343449080.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00258801,035720,카카오,Y,True,KOSDAQ,카카오,2016-01-04,2016-12-29,246,246,24349968000.0,6170545748800.0,4814540485600.0,7199511342400.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00259545,123040,엠에스오토텍,K,True,KOSDAQ,엠에스오토텍,2016-01-04,2016-12-29,246,246,125525720.0,70104363700.0,58821695680.0,121583609280.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00259590,035620,바른손이앤에이,K,True,KOSDAQ,바른손이앤에이,2016-01-04,2016-12-29,246,246,2486159092.5,181656217150.0,137726132415.0,254422301670.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00259934,036000,예림당,K,True,KOSDAQ,예림당,2016-01-04,2016-12-29,246,246,482003652.5,108145930515.0,85457167670.0,133138121060.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00260383,006650,대한유화,Y,True,KOSPI,대한유화,2016-01-04,2016-12-29,246,246,8346149750.0,1486875000000.0,1007500000000.0,1790750000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00260392,006340,대원전선,Y,True,KOSPI,대원전선,2016-01-04,2016-12-29,246,246,1555423250.0,124976658785.0,76280031520.0,167543640660.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00260408,036580,팜스코,Y,True,KOSPI,팜스코,2016-01-04,2016-12-29,246,246,1392392500.0,476545060425.0,413189358750.0,587647088000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00260569,036200,유니셈,K,True,KOSDAQ,유니셈,2016-01-04,2016-12-29,246,246,1482943225.0,193193071750.0,94940595260.0,290972422350.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00260611,043590,웰킵스하이텍,K,True,KOSDAQ,크로바하이텍,2016-01-04,2016-12-29,246,246,130826765.0,53235000000.0,40560000000.0,62335000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00260657,036220,오상헬스케어,K,True,KOSDAQ,인포피아,2016-01-04,2016-05-04,83,27,0.0,58285537300.0,23314214920.0,92184585400.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00260745,036120,서울평가정보,K,True,KOSDAQ,SCI평가정보|서울신용평가,2016-01-04,2016-12-29,246,246,261760804.5,49611250000.0,35251500000.0,66562500000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00260879,042000,카페24,K,False,,,,,0,0,,,,,False,False,False,False,UNMATCHED_REVIEW,True
2016,00260930,041510,에스엠,K,True,KOSDAQ,에스엠,2016-01-04,2016-12-29,246,246,5594748250.0,795169482650.0,525399261450.0,983714727300.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00260958,036030,케이티알파,K,True,KOSDAQ,KTH,2016-01-04,2016-12-29,246,246,457231010.0,289291678200.0,217861634200.0,330363953500.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00261009,036620,감성코퍼레이션,K,True,KOSDAQ,버추얼텍,2016-01-04,2016-12-29,246,246,489531735.0,33726433395.0,21632072820.0,71304396950.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00261054,037370,EG,K,True,KOSDAQ,EG,2016-01-04,2016-12-29,246,246,365953175.0,80625000000.0,66075000000.0,134250000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00261285,036460,한국가스공사,Y,True,KOSPI,한국가스공사,2016-01-04,2016-12-29,246,246,8282609225.0,3826373850000.0,2903243850000.0,4551030900000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00261355,038390,레드캡투어,K,True,KOSDAQ,레드캡투어,2016-01-04,2016-12-29,246,246,70675225.0,155899062000.0,147739056000.0,200134884000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00261373,038290,마크로젠,K,True,KOSDAQ,마크로젠,2016-01-04,2016-12-29,246,246,2243311350.0,317465812400.0,274962437300.0,366066617950.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00261443,036570,NC,Y,True,KOSPI,엔씨소프트,2016-01-04,2016-12-29,246,246,27920861000.0,5443879711500.0,4473520488000.0,6688351710000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00261656,049550,잉크테크,K,True,KOSDAQ,잉크테크,2016-01-04,2016-12-29,246,246,357963640.0,71942858300.0,41525521950.0,107155482000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00261957,039740,한국정보공학,K,True,KOSDAQ,한국정보공학,2016-01-04,2016-12-29,246,246,328232765.0,54444915630.0,40252352940.0,64628279820.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00263371,039340,한국경제TV,K,True,KOSDAQ,한국경제TV,2016-01-04,2016-12-29,246,246,587291280.0,102695000000.0,64630000000.0,161000000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00263654,039200,오스코텍,K,True,KOSDAQ,오스코텍,2016-01-04,2016-12-29,246,246,3149303750.0,236722846390.0,148708056000.0,328665558000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00264228,038620,위즈코프,K,True,KOSDAQ,위즈코프,2016-01-04,2016-12-29,246,246,610040342.5,50632718325.0,41010924500.0,76976219250.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00264255,043150,바텍,K,True,KOSDAQ,바텍,2016-01-04,2016-12-29,246,246,3264900075.0,576345132800.0,460481936000.0,747169076800.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00264547,035600,KG이니시스,K,True,KOSDAQ,KG이니시스,2016-01-04,2016-12-29,246,246,2551875250.0,353515077300.0,303012923400.0,457177393200.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00264635,038680,에스넷,K,True,KOSDAQ,에스넷,2016-01-04,2016-12-29,246,246,1299356680.0,108025444800.0,82144348650.0,122010881850.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00264671,039310,세중,K,True,KOSDAQ,세중,2016-01-04,2016-12-29,246,246,403947447.5,73755184690.0,58895417750.0,95138751750.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00264714,040610,SG&G,K,True,KOSDAQ,SG&G,2016-01-04,2016-12-29,246,246,690654990.0,125100009320.0,95444148800.0,145381890940.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00264732,038950,파인디지털,K,True,KOSDAQ,파인디지털,2016-01-04,2016-12-29,246,246,274694480.0,57934499025.0,46673703700.0,73475415650.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00264945,036800,나이스정보통신,K,True,KOSDAQ,나이스정보통신,2016-01-04,2016-12-29,246,246,683217525.0,343000000000.0,281500000000.0,389500000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00265005,057540,옴니시스템,K,True,KOSDAQ,옴니시스템,2016-01-04,2016-12-29,246,246,1858021355.0,110240130650.0,81358030000.0,161088899400.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00265041,036670,삼양케이씨아이,K,True,KOSDAQ,KCI,2016-01-04,2016-12-29,246,246,219108470.0,103007800000.0,88244100000.0,122843000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00265324,035760,CJ ENM,K,True,KOSDAQ,CJ오쇼핑,2016-01-04,2016-12-29,246,246,2736885450.0,1063164353900.0,952217357600.0,1251183773400.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00265421,037330,인지디스플레,K,True,KOSDAQ,인지디스플레,2016-01-04,2016-12-29,246,246,512875072.5,77258826820.0,50200435860.0,90610006570.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00266934,043200,파루,K,True,KOSDAQ,파루,2016-01-04,2016-12-29,246,246,3226138017.5,109098119377.5,68256231030.0,131277027750.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00266952,042420,네오위즈홀딩스,K,True,KOSDAQ,네오위즈홀딩스,2016-01-04,2016-12-29,246,246,432014000.0,138268676600.0,119039258000.0,155666722000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00266961,035420,NAVER,Y,True,KOSPI,NAVER,2016-01-04,2016-12-29,246,246,61679664615.5,23469427448000.0,18327249524000.0,29666411100000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00267854,014100,메디앙스,K,True,KOSDAQ,보령메디앙스,2016-01-04,2016-12-29,246,246,1768008675.0,186450000000.0,144650000000.0,243100000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00267881,006910,보성파워텍,K,True,KOSDAQ,보성파워텍,2016-01-04,2016-12-29,246,246,15427984972.5,271817683045.0,159746914180.0,609867762700.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00267906,019010,베뉴지,K,True,KOSDAQ,그랜드백화점,2016-01-04,2016-12-29,246,246,75402200.0,54948000000.0,45018800000.0,62660000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00267942,016600,큐캐피탈,K,True,KOSDAQ,큐캐피탈,2016-01-04,2016-12-29,246,246,1536873195.0,112919523467.5,43582105440.0,188120625735.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00267979,007770,한일화학,K,True,KOSDAQ,한일화학,2016-01-04,2016-12-29,246,246,93162725.0,47034000000.0,37030500000.0,57564000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00268002,036630,세종텔레콤,K,True,KOSDAQ,세종텔레콤,2016-01-04,2016-12-29,246,246,8456627817.5,303329387260.0,177288621510.0,643046864460.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00268118,036690,코맥스,K,True,KOSDAQ,코맥스,2016-01-04,2016-12-29,246,246,516673130.0,76973863440.0,60607998000.0,96272620120.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00268251,039560,다산네트웍스,K,True,KOSDAQ,다산네트웍스,2016-01-04,2016-12-29,246,246,703750640.0,142329262400.0,114783409000.0,168681705400.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00269241,044380,주연테크,Y,True,KOSPI,주연테크,2016-01-04,2016-12-29,246,246,836787979.0,71316389362.5,36465000000.0,110082493675.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00269612,047310,파워로직스,K,True,KOSDAQ,파워로직스,2016-01-04,2016-12-29,246,246,1233942792.5,128097002922.5,98051243445.0,156537944050.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00269852,041020,폴라리스오피스,K,True,KOSDAQ,인프라웨어,2016-01-04,2016-12-29,246,246,301069117.5,87365715800.0,61439928000.0,125486398400.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00269889,040160,누리플렉스,K,True,KOSDAQ,누리텔레콤,2016-01-04,2016-12-29,246,246,1155401345.0,125980340750.0,96444280000.0,174805257500.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00269922,041830,인바디,K,True,KOSDAQ,인바디,2016-01-04,2016-12-29,246,246,4987381775.0,578139789500.0,329094957100.0,799132868800.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00269940,039130,하나투어,Y,True,KOSPI,하나투어,2016-01-04,2016-12-29,246,246,9375872500.0,952527170000.0,717880233000.0,1312628905000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00270113,058110,멕아이씨에스,K,True,KOSDAQ,멕아이씨에스,2016-01-04,2016-12-29,246,246,357400440.0,38629607500.0,25279472500.0,62729550000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00271501,045970,코아시아,K,True,KOSDAQ,코아시아홀딩스,2016-01-04,2016-12-29,246,246,32709510.0,107671206720.0,78937901130.0,121249673930.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00273110,052020,에스티큐브,K,True,KOSDAQ,에스티큐브,2016-01-04,2016-12-29,246,246,1127850142.5,184265709600.0,99658071360.0,305611420800.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00273420,047560,이스트소프트,K,True,KOSDAQ,이스트소프트,2016-01-04,2016-12-29,246,246,541778000.0,110873280000.0,73552542000.0,154430640000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00273439,041920,메디아나,K,True,KOSDAQ,메디아나,2016-01-04,2016-12-29,246,246,1386716625.0,172144870400.0,118511795200.0,211937152000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00276083,033790,피노,K,True,KOSDAQ,서화정보통신,2016-01-04,2016-12-29,246,246,794800240.0,42564522000.0,21909888000.0,78738660000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00276834,052900,KX하이텍,K,True,KOSDAQ,KMH하이텍|비아이이엠티,2016-01-04,2016-12-29,246,197,392179920.0,71945587245.0,51412428150.0,106106500650.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00287788,040420,정상제이엘에스,K,True,KOSDAQ,정상제이엘에스,2016-01-04,2016-12-29,246,246,172442590.0,103785394240.0,96730495840.0,132475314400.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00287812,038870,에코심플렉스,K,True,KOSDAQ,에코바이오|에코에너지,2016-01-04,2016-12-29,246,246,1401014675.0,162057067650.0,105776207670.0,243432489300.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00288343,065570,삼영이엔씨,K,True,KOSDAQ,삼영이엔씨,2016-01-04,2016-12-29,246,246,291609550.0,76560000000.0,64328000000.0,110440000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00288495,060560,HC홈센타,K,True,KOSDAQ,홈센타|홈센타홀딩스,2016-01-04,2016-12-29,246,246,2287328525.0,95406119490.0,63649317270.0,195833156740.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00292434,048530,인트론바이오,K,True,KOSDAQ,인트론바이오,2016-01-04,2016-12-29,246,246,7641578750.0,819596179000.0,361675011100.0,1391057735000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2016,00293886,044340,위닉스,K,True,KOSDAQ,위닉스,2016-01-04,2016-12-29,246,246,641984220.0,165631240125.0,120399597760.0,242107886800.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
