target_year,period,corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,rcept_dt,flr_nm,rm,detail_type,is_correction,filing_rank_within_corp_period,is_earliest_corp_period
2015,FY,00100601,강원에너지,114190,K,사업보고서 (2015.12),20160330001333,20160330,강원에너지,연,A001,False,1,True
2015,FY,00100601,강원에너지,114190,K,사업보고서 (2015.12),20160330001333,20160330,강원에너지,연,A002,False,2,False
2015,FY,00100601,강원에너지,114190,K,사업보고서 (2015.12),20160330001333,20160330,강원에너지,연,A003,False,3,False
2015,H1,00100601,강원에너지,114190,K,반기보고서 (2015.06),20150817000816,20150817,강원에너지,,A001,False,1,True
2015,H1,00100601,강원에너지,114190,K,반기보고서 (2015.06),20150817000816,20150817,강원에너지,,A002,False,2,False
2015,H1,00100601,강원에너지,114190,K,반기보고서 (2015.06),20150817000816,20150817,강원에너지,,A003,False,3,False
2015,Q1,00100601,강원에너지,114190,K,분기보고서 (2015.03),20150515001283,20150515,강원에너지,,A001,False,1,True
2015,Q1,00100601,강원에너지,114190,K,분기보고서 (2015.03),20150515001283,20150515,강원에너지,,A002,False,2,False
2015,Q1,00100601,강원에너지,114190,K,분기보고서 (2015.03),20150515001283,20150515,강원에너지,,A003,False,3,False
2015,Q3,00100601,강원에너지,114190,K,분기보고서 (2015.09),20151116000261,20151116,강원에너지,,A001,False,1,True
2015,Q3,00100601,강원에너지,114190,K,분기보고서 (2015.09),20151116000261,20151116,강원에너지,,A002,False,2,False
2015,Q3,00100601,강원에너지,114190,K,분기보고서 (2015.09),20151116000261,20151116,강원에너지,,A003,False,3,False
2015,FY,00100939,강남제비스코,000860,Y,사업보고서 (2015.12),20160330001906,20160330,강남제비스코,정연,A001,False,1,True
2015,FY,00100939,강남제비스코,000860,Y,사업보고서 (2015.12),20160330001906,20160330,강남제비스코,정연,A002,False,2,False
2015,FY,00100939,강남제비스코,000860,Y,사업보고서 (2015.12),20160330001906,20160330,강남제비스코,정연,A003,False,3,False
2015,H1,00100939,강남제비스코,000860,Y,반기보고서 (2015.06),20150817000438,20150817,강남제비스코,,A001,False,1,True
2015,H1,00100939,강남제비스코,000860,Y,반기보고서 (2015.06),20150817000438,20150817,강남제비스코,,A002,False,2,False
2015,H1,00100939,강남제비스코,000860,Y,반기보고서 (2015.06),20150817000438,20150817,강남제비스코,,A003,False,3,False
2015,Q1,00100939,강남제비스코,000860,Y,분기보고서 (2015.03),20150515001398,20150515,강남제비스코,,A001,False,1,True
2015,Q1,00100939,강남제비스코,000860,Y,분기보고서 (2015.03),20150515001398,20150515,강남제비스코,,A002,False,2,False
2015,Q1,00100939,강남제비스코,000860,Y,분기보고서 (2015.03),20150515001398,20150515,강남제비스코,,A003,False,3,False
2015,Q3,00100939,강남제비스코,000860,Y,분기보고서 (2015.09),20151116000718,20151116,강남제비스코,,A001,False,1,True
2015,Q3,00100939,강남제비스코,000860,Y,분기보고서 (2015.09),20151116000718,20151116,강남제비스코,,A002,False,2,False
2015,Q3,00100939,강남제비스코,000860,Y,분기보고서 (2015.09),20151116000718,20151116,강남제비스코,,A003,False,3,False
2015,FY,00101044,에이프로젠바이오로직스,003060,Y,사업보고서 (2015.12),20160329000757,20160329,에이프로젠바이오로직스,연,A001,False,1,True
2015,FY,00101044,에이프로젠바이오로직스,003060,Y,사업보고서 (2015.12),20160329000757,20160329,에이프로젠바이오로직스,연,A002,False,2,False
2015,FY,00101044,에이프로젠바이오로직스,003060,Y,사업보고서 (2015.12),20160329000757,20160329,에이프로젠바이오로직스,연,A003,False,3,False
2015,H1,00101044,에이프로젠바이오로직스,003060,Y,반기보고서 (2015.06),20150728000163,20150728,에이프로젠바이오로직스,,A001,False,1,True
2015,H1,00101044,에이프로젠바이오로직스,003060,Y,반기보고서 (2015.06),20150728000163,20150728,에이프로젠바이오로직스,,A002,False,2,False
2015,H1,00101044,에이프로젠바이오로직스,003060,Y,반기보고서 (2015.06),20150728000163,20150728,에이프로젠바이오로직스,,A003,False,3,False
2015,Q1,00101044,에이프로젠바이오로직스,003060,Y,분기보고서 (2015.03),20150514002237,20150514,에이프로젠바이오로직스,,A001,False,1,True
2015,Q1,00101044,에이프로젠바이오로직스,003060,Y,분기보고서 (2015.03),20150514002237,20150514,에이프로젠바이오로직스,,A002,False,2,False
2015,Q1,00101044,에이프로젠바이오로직스,003060,Y,분기보고서 (2015.03),20150514002237,20150514,에이프로젠바이오로직스,,A003,False,3,False
2015,Q3,00101044,에이프로젠바이오로직스,003060,Y,분기보고서 (2015.09),20151113000562,20151113,에이프로젠바이오로직스,정,A001,False,1,True
