corp_code,company_name,business_year,fiscal_quarter,report_code,annual_reference_basis,statement_basis,basis_matches_annual_reference,basis_comparable_to_immediate_predecessor,statement_fetch_status,operating_profit_cumulative,operating_profit_q,net_income_cumulative,net_income_q,equity_q_end,cfo_cumulative,cfo_q,capex_ppe_cumulative,capex_ppe_q_spend,capex_intangible_cumulative,capex_intangible_q_spend,capex_q_spend,fcf_q,op_pure_method,ni_pure_method,cfo_pure_method,metric_selection_json,signal_date_status,seed_source,modern_oos_protected
00101044,슈넬생명과학(주),2016,Q2,11012,CFS,CFS,True,True,ok,-247857583.0,-17324872.0,-577975530.0,-356458644.0,81601829491.0,-536516511.0,-541372769.0,930202095.0,327842592.0,1000000000.0,,,,cumulative_difference,cumulative_difference,cumulative_difference,"{""operating_profit"": {""cumulative"": -247857583.0, ""thstrm_amount"": -17324872.0, ""thstrm_add_amount"": -247857583.0, ""amount_method"": ""cumulative_thstrm_add_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""CIS""}, ""net_income"": {""cumulative"": -577975530.0, ""thstrm_amount"": -356458644.0, ""thstrm_add_amount"": -577975530.0, ""amount_method"": ""cumulative_thstrm_add_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_ProfitLoss"", ""account_nm"": ""당기순이익(손실)"", ""sj_div"": ""CIS""}, ""equity"": {""cumulative"": 81601829491.0, ""thstrm_amount"": 81601829491.0, ""thstrm_add_amount"": null, ""amount_method"": ""instant_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": -536516511.0, ""thstrm_amount"": -536516511.0, ""thstrm_add_amount"": null, ""amount_method"": ""cumulative_cf_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 930202095.0, ""thstrm_amount"": [930202095.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""standard_id_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""cumulative"": 930202095.0, ""thstrm_amount"": 930202095.0, ""thstrm_add_amount"": null, ""method"": ""cumulative_cf_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": 1000000000.0, ""thstrm_amount"": [1000000000.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""standard_id_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""cumulative"": 1000000000.0, ""thstrm_amount"": 1000000000.0, ""thstrm_add_amount"": null, ""method"": ""cumulative_cf_thstrm_amount""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101044,슈넬생명과학(주),2016,Q3,11014,CFS,CFS,True,True,ok,-696944605.0,-449087022.0,-1567826838.0,-989851308.0,80676638272.0,-195850683.0,340665828.0,1087772170.0,157570075.0,1022000000.0,22000000.0,179570075.0,161095753.0,cumulative_difference,cumulative_difference,cumulative_difference,"{""operating_profit"": {""cumulative"": -696944605.0, ""thstrm_amount"": -449087022.0, ""thstrm_add_amount"": -696944605.0, ""amount_method"": ""cumulative_thstrm_add_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""CIS""}, ""net_income"": {""cumulative"": -1567826838.0, ""thstrm_amount"": -989851308.0, ""thstrm_add_amount"": -1567826838.0, ""amount_method"": ""cumulative_thstrm_add_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_ProfitLoss"", ""account_nm"": ""당기순이익(손실)"", ""sj_div"": ""CIS""}, ""equity"": {""cumulative"": 80676638272.0, ""thstrm_amount"": 80676638272.0, ""thstrm_add_amount"": null, ""amount_method"": ""instant_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": -195850683.0, ""thstrm_amount"": -195850683.0, ""thstrm_add_amount"": null, ""amount_method"": ""cumulative_cf_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 1087772170.0, ""thstrm_amount"": [1087772170.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""standard_id_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""cumulative"": 1087772170.0, ""thstrm_amount"": 1087772170.0, ""thstrm_add_amount"": null, ""method"": ""cumulative_cf_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": 1022000000.0, ""thstrm_amount"": [1022000000.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""standard_id_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""cumulative"": 1022000000.0, ""thstrm_amount"": 1022000000.0, ""thstrm_add_amount"": null, ""method"": ""cumulative_cf_thstrm_amount""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101220,KG케미칼,2016,Q1,11013,CFS,CFS,True,True,ok,13458855306.0,13458855306.0,7478389368.0,7478389368.0,462816519386.0,32457043886.0,32457043886.0,2647514326.0,2647514326.0,820725497.0,820725497.0,3468239823.0,28988804063.0,direct_q1,direct_q1,direct_q1,"{""operating_profit"": {""cumulative"": 13458855306.0, ""thstrm_amount"": 13458855306.0, ""thstrm_add_amount"": 13458855306.0, ""amount_method"": ""q1_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""CIS""}, ""net_income"": {""cumulative"": 7478389368.0, ""thstrm_amount"": 7478389368.0, ""thstrm_add_amount"": 7478389368.0, ""amount_method"": ""q1_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_ProfitLoss"", ""account_nm"": ""당기순이익(손실)"", ""sj_div"": ""CIS""}, ""equity"": {""cumulative"": 462816519386.0, ""thstrm_amount"": 462816519386.0, ""thstrm_add_amount"": null, ""amount_method"": ""instant_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": 32457043886.0, ""thstrm_amount"": 32457043886.0, ""thstrm_add_amount"": null, ""amount_method"": ""q1_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 2647514326.0, ""thstrm_amount"": [2647514326.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""standard_id_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""cumulative"": 2647514326.0, ""thstrm_amount"": 2647514326.0, ""thstrm_add_amount"": null, ""method"": ""q1_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": 820725497.0, ""thstrm_amount"": [820725497.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""standard_id_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""cumulative"": 820725497.0, ""thstrm_amount"": 820725497.0, ""thstrm_add_amount"": null, ""method"": ""q1_thstrm_amount""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101220,KG케미칼,2016,Q2,11012,CFS,CFS,True,True,ok,30680778111.0,17221922805.0,26299352686.0,18820963318.0,500620236950.0,45546298399.0,13089254513.0,9977630164.0,7330115838.0,4315866136.0,3495140639.0,10825256477.0,2263998036.0,cumulative_difference,cumulative_difference,cumulative_difference,"{""operating_profit"": {""cumulative"": 30680778111.0, ""thstrm_amount"": 17221922805.0, ""thstrm_add_amount"": 30680778111.0, ""amount_method"": ""cumulative_thstrm_add_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익"", ""sj_div"": ""CIS""}, ""net_income"": {""cumulative"": 26299352686.0, ""thstrm_amount"": 18820963318.0, ""thstrm_add_amount"": 26299352686.0, ""amount_method"": ""cumulative_thstrm_add_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_ProfitLoss"", ""account_nm"": ""당기순이익"", ""sj_div"": ""CIS""}, ""equity"": {""cumulative"": 500620236950.0, ""thstrm_amount"": 500620236950.0, ""thstrm_add_amount"": null, ""amount_method"": ""instant_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": 45546298399.0, ""thstrm_amount"": 45546298399.0, ""thstrm_add_amount"": null, ""amount_method"": ""cumulative_cf_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 9977630164.0, ""thstrm_amount"": [9977630164.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""standard_id_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""cumulative"": 9977630164.0, ""thstrm_amount"": 9977630164.0, ""thstrm_add_amount"": null, ""method"": ""cumulative_cf_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": 4315866136.0, ""thstrm_amount"": [4315866136.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""standard_id_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""cumulative"": 4315866136.0, ""thstrm_amount"": 4315866136.0, ""thstrm_add_amount"": null, ""method"": ""cumulative_cf_thstrm_amount""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101220,KG케미칼,2016,Q3,11014,CFS,CFS,True,True,ok,47030617724.0,16349839613.0,36309445761.0,10010093075.0,516131964347.0,81694085804.0,36147787405.0,15539587037.0,5561956873.0,6257179243.0,1941313107.0,7503269980.0,28644517425.0,cumulative_difference,cumulative_difference,cumulative_difference,"{""operating_profit"": {""cumulative"": 47030617724.0, ""thstrm_amount"": 16349839613.0, ""thstrm_add_amount"": 47030617724.0, ""amount_method"": ""cumulative_thstrm_add_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익"", ""sj_div"": ""CIS""}, ""net_income"": {""cumulative"": 36309445761.0, ""thstrm_amount"": 10010093075.0, ""thstrm_add_amount"": 36309445761.0, ""amount_method"": ""cumulative_thstrm_add_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_ProfitLoss"", ""account_nm"": ""당기순이익"", ""sj_div"": ""CIS""}, ""equity"": {""cumulative"": 516131964347.0, ""thstrm_amount"": 516131964347.0, ""thstrm_add_amount"": null, ""amount_method"": ""instant_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": 81694085804.0, ""thstrm_amount"": 81694085804.0, ""thstrm_add_amount"": null, ""amount_method"": ""cumulative_cf_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 15539587037.0, ""thstrm_amount"": [15539587037.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""standard_id_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""cumulative"": 15539587037.0, ""thstrm_amount"": 15539587037.0, ""thstrm_add_amount"": null, ""method"": ""cumulative_cf_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": 6257179243.0, ""thstrm_amount"": [6257179243.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""standard_id_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""cumulative"": 6257179243.0, ""thstrm_amount"": 6257179243.0, ""thstrm_add_amount"": null, ""method"": ""cumulative_cf_thstrm_amount""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101257,경남기업,2016,Q1,11013,CFS,,False,True,no_data,,,,,,,,,,,,,,missing,missing,missing,"{""operating_profit"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""cfo"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_ppe"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101257,경남기업,2016,Q2,11012,CFS,,False,False,no_data,,,,,,,,,,,,,,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,"{""operating_profit"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""cfo"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_ppe"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101257,경남기업,2016,Q3,11014,CFS,,False,False,no_data,,,,,,,,,,,,,,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,"{""operating_profit"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""cfo"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_ppe"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101336,경남에너지주식회사,2016,Q1,11013,CFS,,False,True,no_data,,,,,,,,,,,,,,missing,missing,missing,"{""operating_profit"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""cfo"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_ppe"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101336,경남에너지주식회사,2016,Q2,11012,CFS,,False,False,no_data,,,,,,,,,,,,,,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,"{""operating_profit"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""cfo"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_ppe"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101336,경남에너지주식회사,2016,Q3,11014,CFS,,False,False,no_data,,,,,,,,,,,,,,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,"{""operating_profit"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""cfo"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_ppe"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101488,주식회사 경동나비엔,2016,Q1,11013,CFS,CFS,True,True,ok,15873562772.0,15873562772.0,,,216032172682.0,326618435.0,326618435.0,5260576069.0,5260576069.0,442388383.0,442388383.0,5702964452.0,-5376346017.0,direct_q1,missing,direct_q1,"{""operating_profit"": {""cumulative"": 15873562772.0, ""thstrm_amount"": 15873562772.0, ""thstrm_add_amount"": 15873562772.0, ""amount_method"": ""q1_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""IS""}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""ambiguous_standard_id"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": 216032172682.0, ""thstrm_amount"": 216032172682.0, ""thstrm_add_amount"": null, ""amount_method"": ""instant_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": 326618435.0, ""thstrm_amount"": 326618435.0, ""thstrm_add_amount"": null, ""amount_method"": ""q1_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 5260576069.0, ""thstrm_amount"": [5260576069.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""exact_label_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""-표준계정코드 미사용-"", ""account_nm"": ""유형자산의 취득"", ""cumulative"": 5260576069.0, ""thstrm_amount"": 5260576069.0, ""thstrm_add_amount"": null, ""method"": ""q1_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": 442388383.0, ""thstrm_amount"": [442388383.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""exact_label_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""-표준계정코드 미사용-"", ""account_nm"": ""무형자산의 취득"", ""cumulative"": 442388383.0, ""thstrm_amount"": 442388383.0, ""thstrm_add_amount"": null, ""method"": ""q1_thstrm_amount""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
