stock_code,corp_code,corp_name,business_year,fiscal_quarter,statement_basis,statement_status,operating_profit_q,net_income_q,equity_q_end,cfo_q,capex_q,fcf_q,earliest_relevant_disclosure_date,earliest_relevant_rcept_no,earliest_relevant_report_nm,universe_source,modern_oos_protected,metric_selection_json,operating_profit_q_yoy_lag,statement_basis_yoy_lag,basis_comparable_yoy,op_turnaround_yoy,net_income_ttm,base_a_accounting_only
005930,00126380,삼성전자,2018,Q1,CFS,ok,15642170000000.0,,223259880000000.0,15616352000000.0,10052333000000.0,5564019000000.0,20180402,20180402005019,사업보고서 (2017.12),configured_stock_list_not_survivorship_free,True,"{""operating_profit"": {""value_raw_or_cumulative"": 15642170000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_q1"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""IS""}, ""net_income"": {""value_raw_or_cumulative"": null, ""selection_rule"": ""ambiguous_standard_id"", ""amount_method"": ""missing"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""value_raw_or_cumulative"": 223259880000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_q1"", ""account_id"": ""ifrs_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""value_raw_or_cumulative"": 15616352000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_q1"", ""account_id"": ""ifrs_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동 현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""value_raw_or_cumulative"": 9818105000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_q1"", ""account_id"": ""ifrs_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""sj_div"": ""CF""}, ""capex_intangible"": {""value_raw_or_cumulative"": 234228000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_q1"", ""account_id"": ""ifrs_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""sj_div"": ""CF""}}",9898361000000.0,CFS,True,False,,False
005930,00126380,삼성전자,2018,Q2,CFS,ok,14869035000000.0,,233124845000000.0,13437774000000.0,8527439000000.0,4910335000000.0,20180706,20180706800030,연결재무제표기준영업(잠정)실적(공정공시),configured_stock_list_not_survivorship_free,True,"{""operating_profit"": {""value_raw_or_cumulative"": 30511205000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""cumulative_add_amount"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""IS""}, ""net_income"": {""value_raw_or_cumulative"": null, ""selection_rule"": ""ambiguous_standard_id"", ""amount_method"": ""missing"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""value_raw_or_cumulative"": 233124845000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""value_raw_or_cumulative"": 29054126000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동 현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""value_raw_or_cumulative"": 18102717000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""sj_div"": ""CF""}, ""capex_intangible"": {""value_raw_or_cumulative"": 477055000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""sj_div"": ""CF""}}",14066547000000.0,CFS,True,False,,False
005930,00126380,삼성전자,2018,Q3,CFS,ok,17574865000000.0,,242103160000000.0,15549657000000.0,5812674000000.0,9736983000000.0,20181005,20181005800032,연결재무제표기준영업(잠정)실적(공정공시),configured_stock_list_not_survivorship_free,True,"{""operating_profit"": {""value_raw_or_cumulative"": 48086070000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""cumulative_add_amount"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""IS""}, ""net_income"": {""value_raw_or_cumulative"": null, ""selection_rule"": ""ambiguous_standard_id"", ""amount_method"": ""missing"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""value_raw_or_cumulative"": 242103160000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""value_raw_or_cumulative"": 44603783000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동 현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""value_raw_or_cumulative"": 23715834000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""sj_div"": ""CF""}, ""capex_intangible"": {""value_raw_or_cumulative"": 676612000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""sj_div"": ""CF""}}",14533159000000.0,CFS,True,False,,False
005930,00126380,삼성전자,2018,Q4,CFS,ok,10800599000000.0,,247753177000000.0,22428080000000.0,6184477000000.0,16243603000000.0,20190108,20190108800030,연결재무제표기준영업(잠정)실적(공정공시),configured_stock_list_not_survivorship_free,True,"{""operating_profit"": {""value_raw_or_cumulative"": 58886669000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""IS""}, ""net_income"": {""value_raw_or_cumulative"": null, ""selection_rule"": ""ambiguous_standard_id"", ""amount_method"": ""missing"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""value_raw_or_cumulative"": 247753177000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""value_raw_or_cumulative"": 67031863000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동 현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""value_raw_or_cumulative"": 29556406000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""sj_div"": ""CF""}, ""capex_intangible"": {""value_raw_or_cumulative"": 1020517000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""sj_div"": ""CF""}}",15146971000000.0,CFS,True,False,,False
005930,00126380,삼성전자,2019,Q1,CFS,ok,6233282000000.0,,253215151000000.0,5244311000000.0,4464768000000.0,779543000000.0,20190401,20190401004781,사업보고서 (2018.12),configured_stock_list_not_survivorship_free,True,"{""operating_profit"": {""value_raw_or_cumulative"": 6233282000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_q1"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""IS""}, ""net_income"": {""value_raw_or_cumulative"": null, ""selection_rule"": ""ambiguous_standard_id"", ""amount_method"": ""missing"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""value_raw_or_cumulative"": 253215151000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_q1"", ""account_id"": ""ifrs_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""value_raw_or_cumulative"": 5244311000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_q1"", ""account_id"": ""ifrs_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동 현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""value_raw_or_cumulative"": 4197261000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_q1"", ""account_id"": ""ifrs_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""sj_div"": ""CF""}, ""capex_intangible"": {""value_raw_or_cumulative"": 267507000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_q1"", ""account_id"": ""ifrs_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""sj_div"": ""CF""}}",15642170000000.0,CFS,True,False,,False
005930,00126380,삼성전자,2019,Q2,CFS,ok,6597065000000.0,,257747033000000.0,6594865000000.0,6781909000000.0,-187044000000.0,20190705,20190705800035,연결재무제표기준영업(잠정)실적(공정공시),configured_stock_list_not_survivorship_free,True,"{""operating_profit"": {""value_raw_or_cumulative"": 12830347000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""cumulative_add_amount"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""IS""}, ""net_income"": {""value_raw_or_cumulative"": null, ""selection_rule"": ""ambiguous_standard_id"", ""amount_method"": ""missing"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""value_raw_or_cumulative"": 257747033000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""value_raw_or_cumulative"": 11839176000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동 현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""value_raw_or_cumulative"": 10685064000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""sj_div"": ""CF""}, ""capex_intangible"": {""value_raw_or_cumulative"": 561613000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""sj_div"": ""CF""}}",14869035000000.0,CFS,True,False,,False
005930,00126380,삼성전자,2019,Q3,CFS,ok,7777892000000.0,,263442244000000.0,13826599000000.0,7065317000000.0,6761282000000.0,20191008,20191008800022,연결재무제표기준영업(잠정)실적(공정공시),configured_stock_list_not_survivorship_free,True,"{""operating_profit"": {""value_raw_or_cumulative"": 20608239000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""cumulative_add_amount"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""IS""}, ""net_income"": {""value_raw_or_cumulative"": null, ""selection_rule"": ""ambiguous_fallback"", ""amount_method"": ""missing"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""value_raw_or_cumulative"": 263442244000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs-full_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""value_raw_or_cumulative"": 25665775000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs-full_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동 현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""value_raw_or_cumulative"": 17482933000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""sj_div"": ""CF""}, ""capex_intangible"": {""value_raw_or_cumulative"": 829061000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""sj_div"": ""CF""}}",17574865000000.0,CFS,True,False,,False
005930,00126380,삼성전자,2019,Q4,CFS,ok,7160270000000.0,,262880421000000.0,19717140000000.0,10305676000000.0,9411464000000.0,20200108,20200108800034,연결재무제표기준영업(잠정)실적(공정공시),configured_stock_list_not_survivorship_free,True,"{""operating_profit"": {""value_raw_or_cumulative"": 27768509000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""IS""}, ""net_income"": {""value_raw_or_cumulative"": null, ""selection_rule"": ""ambiguous_fallback"", ""amount_method"": ""missing"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""value_raw_or_cumulative"": 262880421000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs-full_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""value_raw_or_cumulative"": 45382915000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs-full_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동 현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""value_raw_or_cumulative"": 25367756000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""sj_div"": ""CF""}, ""capex_intangible"": {""value_raw_or_cumulative"": 3249914000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""sj_div"": ""CF""}}",10800599000000.0,CFS,True,False,,False
005930,00126380,삼성전자,2020,Q1,CFS,ok,6447345000000.0,,266387723000000.0,11829879000000.0,9533473000000.0,2296406000000.0,20200407,20200407800131,연결재무제표기준영업(잠정)실적(공정공시),configured_stock_list_not_survivorship_free,True,"{""operating_profit"": {""value_raw_or_cumulative"": 6447345000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_q1"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익"", ""sj_div"": ""IS""}, ""net_income"": {""value_raw_or_cumulative"": null, ""selection_rule"": ""ambiguous_fallback"", ""amount_method"": ""missing"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""value_raw_or_cumulative"": 266387723000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_q1"", ""account_id"": ""ifrs-full_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""value_raw_or_cumulative"": 11829879000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_q1"", ""account_id"": ""ifrs-full_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동 현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""value_raw_or_cumulative"": 8564279000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_q1"", ""account_id"": ""ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""sj_div"": ""CF""}, ""capex_intangible"": {""value_raw_or_cumulative"": 969194000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_q1"", ""account_id"": ""ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""sj_div"": ""CF""}}",6233282000000.0,CFS,True,False,,False
005930,00126380,삼성전자,2020,Q2,CFS,ok,8146292000000.0,,269807817000000.0,14798153000000.0,10287846000000.0,4510307000000.0,20200707,20200707800058,연결재무제표기준영업(잠정)실적(공정공시),configured_stock_list_not_survivorship_free,True,"{""operating_profit"": {""value_raw_or_cumulative"": 14593637000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""cumulative_add_amount"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익"", ""sj_div"": ""IS""}, ""net_income"": {""value_raw_or_cumulative"": null, ""selection_rule"": ""ambiguous_fallback"", ""amount_method"": ""missing"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""value_raw_or_cumulative"": 269807817000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs-full_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""value_raw_or_cumulative"": 26628032000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs-full_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동 현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""value_raw_or_cumulative"": 18442051000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""sj_div"": ""CF""}, ""capex_intangible"": {""value_raw_or_cumulative"": 1379268000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""sj_div"": ""CF""}}",6597065000000.0,CFS,True,False,,False
005930,00126380,삼성전자,2020,Q3,CFS,ok,12353238000000.0,,276136188000000.0,14144393000000.0,9049032000000.0,5095361000000.0,20201008,20201008800049,연결재무제표기준영업(잠정)실적(공정공시),configured_stock_list_not_survivorship_free,True,"{""operating_profit"": {""value_raw_or_cumulative"": 26946875000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""cumulative_add_amount"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익"", ""sj_div"": ""IS""}, ""net_income"": {""value_raw_or_cumulative"": null, ""selection_rule"": ""ambiguous_fallback"", ""amount_method"": ""missing"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""value_raw_or_cumulative"": 276136188000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs-full_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""value_raw_or_cumulative"": 40772425000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs-full_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동 현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""value_raw_or_cumulative"": 26979206000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""sj_div"": ""CF""}, ""capex_intangible"": {""value_raw_or_cumulative"": 1891145000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""sj_div"": ""CF""}}",7777892000000.0,CFS,True,False,,False
005930,00126380,삼성전자,2020,Q4,CFS,ok,9047001000000.0,,275948016000000.0,24514584000000.0,11401462000000.0,13113122000000.0,20210108,20210108800029,연결재무제표기준영업(잠정)실적(공정공시),configured_stock_list_not_survivorship_free,True,"{""operating_profit"": {""value_raw_or_cumulative"": 35993876000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익"", ""sj_div"": ""IS""}, ""net_income"": {""value_raw_or_cumulative"": null, ""selection_rule"": ""ambiguous_fallback"", ""amount_method"": ""missing"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""value_raw_or_cumulative"": 275948016000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs-full_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""value_raw_or_cumulative"": 65287009000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs-full_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동 현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""value_raw_or_cumulative"": 37592034000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""sj_div"": ""CF""}, ""capex_intangible"": {""value_raw_or_cumulative"": 2679779000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""sj_div"": ""CF""}}",7160270000000.0,CFS,True,False,,False
005930,00126380,삼성전자,2021,Q1,CFS,ok,9382868000000.0,,274268591000000.0,13803078000000.0,10668560000000.0,3134518000000.0,20210407,20210407800054,연결재무제표기준영업(잠정)실적(공정공시),configured_stock_list_not_survivorship_free,True,"{""operating_profit"": {""value_raw_or_cumulative"": 9382868000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""reported_q1"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익"", ""sj_div"": ""IS""}, ""net_income"": {""value_raw_or_cumulative"": null, ""selection_rule"": ""ambiguous_fallback"", ""amount_method"": ""missing"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""value_raw_or_cumulative"": 274268591000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_q1"", ""account_id"": ""ifrs-full_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""value_raw_or_cumulative"": 13803078000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_q1"", ""account_id"": ""ifrs-full_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동 현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""value_raw_or_cumulative"": 9997540000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_q1"", ""account_id"": ""ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""sj_div"": ""CF""}, ""capex_intangible"": {""value_raw_or_cumulative"": 671020000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_q1"", ""account_id"": ""ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""sj_div"": ""CF""}}",6447345000000.0,CFS,True,False,,False
005930,00126380,삼성전자,2021,Q2,CFS,ok,12566745000000.0,,282324266000000.0,12086457000000.0,14446388000000.0,-2359931000000.0,20210707,20210707800050,연결재무제표기준영업(잠정)실적(공정공시),configured_stock_list_not_survivorship_free,True,"{""operating_profit"": {""value_raw_or_cumulative"": 21949613000000.0, ""selection_rule"": ""standard_id"", ""amount_method"": ""cumulative_add_amount"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익"", ""sj_div"": ""IS""}, ""net_income"": {""value_raw_or_cumulative"": null, ""selection_rule"": ""ambiguous_fallback"", ""amount_method"": ""missing"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""value_raw_or_cumulative"": 282324266000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs-full_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""value_raw_or_cumulative"": 25889535000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs-full_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동 현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""value_raw_or_cumulative"": 23528054000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""sj_div"": ""CF""}, ""capex_intangible"": {""value_raw_or_cumulative"": 1586894000000.0, ""selection_rule"": ""exact_label_fallback"", ""amount_method"": ""reported_amount_assumed_cumulative"", ""account_id"": ""ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""sj_div"": ""CF""}}",8146292000000.0,CFS,True,False,,False
