target_year,period,corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,rcept_dt,flr_nm,rm,detail_type,is_correction,filing_rank_within_corp_period,is_earliest_corp_period
2018,H1,00101488,경동나비엔,009450,Y,반기보고서 (2018.06),20180813000259,20180813,경동나비엔,,A002,False,2,False
2018,H1,00101488,경동나비엔,009450,Y,반기보고서 (2018.06),20180813000259,20180813,경동나비엔,,A003,False,3,False
2018,Q1,00101488,경동나비엔,009450,Y,분기보고서 (2018.03),20180514000683,20180514,경동나비엔,,A001,False,1,True
2018,Q1,00101488,경동나비엔,009450,Y,분기보고서 (2018.03),20180514000683,20180514,경동나비엔,,A002,False,2,False
2018,Q1,00101488,경동나비엔,009450,Y,분기보고서 (2018.03),20180514000683,20180514,경동나비엔,,A003,False,3,False
2018,Q3,00101488,경동나비엔,009450,Y,분기보고서 (2018.09),20181113000840,20181114,경동나비엔,,A001,False,1,True
2018,Q3,00101488,경동나비엔,009450,Y,분기보고서 (2018.09),20181113000840,20181114,경동나비엔,,A002,False,2,False
2018,Q3,00101488,경동나비엔,009450,Y,분기보고서 (2018.09),20181113000840,20181114,경동나비엔,,A003,False,3,False
2018,FY,00101549,경동제약,011040,K,사업보고서 (2018.12),20190329002601,20190329,경동제약,연,A001,False,1,True
2018,FY,00101549,경동제약,011040,K,사업보고서 (2018.12),20190329002601,20190329,경동제약,연,A002,False,2,False
2018,FY,00101549,경동제약,011040,K,사업보고서 (2018.12),20190329002601,20190329,경동제약,연,A003,False,3,False
2018,H1,00101549,경동제약,011040,K,반기보고서 (2018.06),20180814002000,20180814,경동제약,,A001,False,1,True
2018,H1,00101549,경동제약,011040,K,반기보고서 (2018.06),20180814002000,20180814,경동제약,,A002,False,2,False
2018,H1,00101549,경동제약,011040,K,반기보고서 (2018.06),20180814002000,20180814,경동제약,,A003,False,3,False
2018,Q1,00101549,경동제약,011040,K,분기보고서 (2018.03),20180515000912,20180515,경동제약,,A001,False,1,True
2018,Q1,00101549,경동제약,011040,K,분기보고서 (2018.03),20180515000912,20180515,경동제약,,A002,False,2,False
2018,Q1,00101549,경동제약,011040,K,분기보고서 (2018.03),20180515000912,20180515,경동제약,,A003,False,3,False
2018,Q3,00101549,경동제약,011040,K,분기보고서 (2018.09),20181114000106,20181114,경동제약,,A001,False,1,True
2018,Q3,00101549,경동제약,011040,K,분기보고서 (2018.09),20181114000106,20181114,경동제약,,A002,False,2,False
2018,Q3,00101549,경동제약,011040,K,분기보고서 (2018.09),20181114000106,20181114,경동제약,,A003,False,3,False
2018,FY,00101628,경방,000050,Y,사업보고서 (2018.12),20190401001920,20190401,경방,연,A001,False,1,True
2018,FY,00101628,경방,000050,Y,사업보고서 (2018.12),20190401001920,20190401,경방,연,A002,False,2,False
2018,FY,00101628,경방,000050,Y,사업보고서 (2018.12),20190401001920,20190401,경방,연,A003,False,3,False
2018,H1,00101628,경방,000050,Y,반기보고서 (2018.06),20180814000645,20180814,경방,,A001,False,1,True
2018,H1,00101628,경방,000050,Y,반기보고서 (2018.06),20180814000645,20180814,경방,,A002,False,2,False
2018,H1,00101628,경방,000050,Y,반기보고서 (2018.06),20180814000645,20180814,경방,,A003,False,3,False
2018,Q1,00101628,경방,000050,Y,분기보고서 (2018.03),20180515000666,20180515,경방,,A001,False,1,True
2018,Q1,00101628,경방,000050,Y,분기보고서 (2018.03),20180515000666,20180515,경방,,A002,False,2,False
2018,Q1,00101628,경방,000050,Y,분기보고서 (2018.03),20180515000666,20180515,경방,,A003,False,3,False
2018,Q3,00101628,경방,000050,Y,분기보고서 (2018.09),20181114001325,20181114,경방,,A001,False,1,True
2018,Q3,00101628,경방,000050,Y,분기보고서 (2018.09),20181114001325,20181114,경방,,A002,False,2,False
2018,Q3,00101628,경방,000050,Y,분기보고서 (2018.09),20181114001325,20181114,경방,,A003,False,3,False
2018,FY,00101664,경보제약,214390,Y,사업보고서 (2018.12),20190401004765,20190401,경보제약,,A001,False,1,True
2018,FY,00101664,경보제약,214390,Y,사업보고서 (2018.12),20190401004765,20190401,경보제약,,A002,False,2,False
2018,FY,00101664,경보제약,214390,Y,사업보고서 (2018.12),20190401004765,20190401,경보제약,,A003,False,3,False
2018,H1,00101664,경보제약,214390,Y,반기보고서 (2018.06),20180814001434,20180814,경보제약,정,A001,False,1,True
2018,H1,00101664,경보제약,214390,Y,반기보고서 (2018.06),20180814001434,20180814,경보제약,정,A002,False,2,False
2018,H1,00101664,경보제약,214390,Y,반기보고서 (2018.06),20180814001434,20180814,경보제약,정,A003,False,3,False
2018,H1,00101664,경보제약,214390,Y,[기재정정]반기보고서 (2018.06),20180828000016,20180828,경보제약,,A001,True,4,False
2018,H1,00101664,경보제약,214390,Y,[기재정정]반기보고서 (2018.06),20180828000016,20180828,경보제약,,A002,True,5,False
2018,H1,00101664,경보제약,214390,Y,[기재정정]반기보고서 (2018.06),20180828000016,20180828,경보제약,,A003,True,6,False
2018,Q1,00101664,경보제약,214390,Y,분기보고서 (2018.03),20180515001320,20180515,경보제약,,A001,False,1,True
2018,Q1,00101664,경보제약,214390,Y,분기보고서 (2018.03),20180515001320,20180515,경보제약,,A002,False,2,False
2018,Q1,00101664,경보제약,214390,Y,분기보고서 (2018.03),20180515001320,20180515,경보제약,,A003,False,3,False
2018,Q3,00101664,경보제약,214390,Y,분기보고서 (2018.09),20181114002381,20181114,경보제약,,A001,False,1,True
2018,Q3,00101664,경보제약,214390,Y,분기보고서 (2018.09),20181114002381,20181114,경보제약,,A002,False,2,False
2018,Q3,00101664,경보제약,214390,Y,분기보고서 (2018.09),20181114002381,20181114,경보제약,,A003,False,3,False
2018,FY,00101752,케이씨피드,025880,K,사업보고서 (2018.12),20190401004138,20190401,케이씨피드,연,A001,False,1,True
2018,FY,00101752,케이씨피드,025880,K,사업보고서 (2018.12),20190401004138,20190401,케이씨피드,연,A002,False,2,False
2018,FY,00101752,케이씨피드,025880,K,사업보고서 (2018.12),20190401004138,20190401,케이씨피드,연,A003,False,3,False
2018,H1,00101752,케이씨피드,025880,K,반기보고서 (2018.06),20180814002028,20180814,케이씨피드,,A001,False,1,True
2018,H1,00101752,케이씨피드,025880,K,반기보고서 (2018.06),20180814002028,20180814,케이씨피드,,A002,False,2,False
2018,H1,00101752,케이씨피드,025880,K,반기보고서 (2018.06),20180814002028,20180814,케이씨피드,,A003,False,3,False
2018,Q1,00101752,케이씨피드,025880,K,분기보고서 (2018.03),20180515001129,20180515,케이씨피드,,A001,False,1,True
2018,Q1,00101752,케이씨피드,025880,K,분기보고서 (2018.03),20180515001129,20180515,케이씨피드,,A002,False,2,False
2018,Q1,00101752,케이씨피드,025880,K,분기보고서 (2018.03),20180515001129,20180515,케이씨피드,,A003,False,3,False
2018,Q3,00101752,케이씨피드,025880,K,분기보고서 (2018.09),20181114001880,20181114,케이씨피드,,A001,False,1,True
2018,Q3,00101752,케이씨피드,025880,K,분기보고서 (2018.09),20181114001880,20181114,케이씨피드,,A002,False,2,False
2018,Q3,00101752,케이씨피드,025880,K,분기보고서 (2018.09),20181114001880,20181114,케이씨피드,,A003,False,3,False
2018,FY,00102113,경인양행,012610,Y,사업보고서 (2018.12),20190329002398,20190329,경인양행,연,A001,False,1,True
2018,FY,00102113,경인양행,012610,Y,사업보고서 (2018.12),20190329002398,20190329,경인양행,연,A002,False,2,False
2018,FY,00102113,경인양행,012610,Y,사업보고서 (2018.12),20190329002398,20190329,경인양행,연,A003,False,3,False
2018,H1,00102113,경인양행,012610,Y,반기보고서 (2018.06),20180814000408,20180814,경인양행,,A001,False,1,True
2018,H1,00102113,경인양행,012610,Y,반기보고서 (2018.06),20180814000408,20180814,경인양행,,A002,False,2,False
2018,H1,00102113,경인양행,012610,Y,반기보고서 (2018.06),20180814000408,20180814,경인양행,,A003,False,3,False
2018,Q1,00102113,경인양행,012610,Y,분기보고서 (2018.03),20180515000635,20180515,경인양행,,A001,False,1,True
2018,Q1,00102113,경인양행,012610,Y,분기보고서 (2018.03),20180515000635,20180515,경인양행,,A002,False,2,False
2018,Q1,00102113,경인양행,012610,Y,분기보고서 (2018.03),20180515000635,20180515,경인양행,,A003,False,3,False
2018,Q3,00102113,경인양행,012610,Y,분기보고서 (2018.09),20181114000001,20181114,경인양행,정,A001,False,1,True
2018,Q3,00102113,경인양행,012610,Y,분기보고서 (2018.09),20181114000001,20181114,경인양행,정,A002,False,2,False
2018,Q3,00102113,경인양행,012610,Y,분기보고서 (2018.09),20181114000001,20181114,경인양행,정,A003,False,3,False
2018,Q3,00102113,경인양행,012610,Y,[기재정정]분기보고서 (2018.09),20181119000157,20181119,경인양행,,A001,True,4,False
2018,Q3,00102113,경인양행,012610,Y,[기재정정]분기보고서 (2018.09),20181119000157,20181119,경인양행,,A002,True,5,False
2018,Q3,00102113,경인양행,012610,Y,[기재정정]분기보고서 (2018.09),20181119000157,20181119,경인양행,,A003,True,6,False
2018,FY,00102140,경인전자,009140,Y,사업보고서 (2018.12),20190328001394,20190328,경인전자,연,A001,False,1,True
2018,FY,00102140,경인전자,009140,Y,사업보고서 (2018.12),20190328001394,20190328,경인전자,연,A002,False,2,False
2018,FY,00102140,경인전자,009140,Y,사업보고서 (2018.12),20190328001394,20190328,경인전자,연,A003,False,3,False
2018,H1,00102140,경인전자,009140,Y,반기보고서 (2018.06),20180813000421,20180813,경인전자,,A001,False,1,True
2018,H1,00102140,경인전자,009140,Y,반기보고서 (2018.06),20180813000421,20180813,경인전자,,A002,False,2,False
2018,H1,00102140,경인전자,009140,Y,반기보고서 (2018.06),20180813000421,20180813,경인전자,,A003,False,3,False
2018,Q1,00102140,경인전자,009140,Y,분기보고서 (2018.03),20180514004418,20180514,경인전자,,A001,False,1,True
2018,Q1,00102140,경인전자,009140,Y,분기보고서 (2018.03),20180514004418,20180514,경인전자,,A002,False,2,False
2018,Q1,00102140,경인전자,009140,Y,분기보고서 (2018.03),20180514004418,20180514,경인전자,,A003,False,3,False
2018,Q3,00102140,경인전자,009140,Y,분기보고서 (2018.09),20181113000316,20181113,경인전자,,A001,False,1,True
2018,Q3,00102140,경인전자,009140,Y,분기보고서 (2018.09),20181113000316,20181113,경인전자,,A002,False,2,False
2018,Q3,00102140,경인전자,009140,Y,분기보고서 (2018.09),20181113000316,20181113,경인전자,,A003,False,3,False
2018,FY,00102353,경창산업,024910,K,사업보고서제출기한연장신고서 (2018.12),20190322001146,20190322,경창산업,,A001,False,1,True
2018,FY,00102353,경창산업,024910,K,사업보고서제출기한연장신고서 (2018.12),20190322001146,20190322,경창산업,,A002,False,2,False
2018,FY,00102353,경창산업,024910,K,사업보고서제출기한연장신고서 (2018.12),20190322001146,20190322,경창산업,,A003,False,3,False
2018,FY,00102353,경창산업,024910,K,사업보고서 (2018.12),20190408003181,20190408,경창산업,연,A001,False,4,False
2018,FY,00102353,경창산업,024910,K,사업보고서 (2018.12),20190408003181,20190408,경창산업,연,A002,False,5,False
2018,FY,00102353,경창산업,024910,K,사업보고서 (2018.12),20190408003181,20190408,경창산업,연,A003,False,6,False
2018,H1,00102353,경창산업,024910,K,반기보고서 (2018.06),20180814002281,20180814,경창산업,,A001,False,1,True
2018,H1,00102353,경창산업,024910,K,반기보고서 (2018.06),20180814002281,20180814,경창산업,,A002,False,2,False
2018,H1,00102353,경창산업,024910,K,반기보고서 (2018.06),20180814002281,20180814,경창산업,,A003,False,3,False
2018,Q1,00102353,경창산업,024910,K,분기보고서 (2018.03),20180515002687,20180515,경창산업,,A001,False,1,True
2018,Q1,00102353,경창산업,024910,K,분기보고서 (2018.03),20180515002687,20180515,경창산업,,A002,False,2,False
2018,Q1,00102353,경창산업,024910,K,분기보고서 (2018.03),20180515002687,20180515,경창산업,,A003,False,3,False
2018,Q3,00102353,경창산업,024910,K,분기보고서 (2018.09),20181114002807,20181114,경창산업,,A001,False,1,True
2018,Q3,00102353,경창산업,024910,K,분기보고서 (2018.09),20181114002807,20181114,경창산업,,A002,False,2,False
2018,Q3,00102353,경창산업,024910,K,분기보고서 (2018.09),20181114002807,20181114,경창산업,,A003,False,3,False
2018,FY,00102432,계룡건설산업,013580,Y,사업보고서 (2018.12),20190401005115,20190401,계룡건설산업,정연,A001,False,1,True
