target_year,period,corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,rcept_dt,flr_nm,rm,detail_type,is_correction,filing_rank_within_corp_period,is_earliest_corp_period
2016,Q3,00101488,경동나비엔,009450,Y,[기재정정]분기보고서 (2016.09),20161114002217,20161114,경동나비엔,,A003,True,6,False
2016,FY,00101549,경동제약,011040,K,사업보고서 (2016.12),20170329000405,20170329,경동제약,연,A001,False,1,True
2016,FY,00101549,경동제약,011040,K,사업보고서 (2016.12),20170329000405,20170329,경동제약,연,A002,False,2,False
2016,FY,00101549,경동제약,011040,K,사업보고서 (2016.12),20170329000405,20170329,경동제약,연,A003,False,3,False
2016,H1,00101549,경동제약,011040,K,반기보고서 (2016.06),20160812000268,20160812,경동제약,,A001,False,1,True
2016,H1,00101549,경동제약,011040,K,반기보고서 (2016.06),20160812000268,20160812,경동제약,,A002,False,2,False
2016,H1,00101549,경동제약,011040,K,반기보고서 (2016.06),20160812000268,20160812,경동제약,,A003,False,3,False
2016,Q1,00101549,경동제약,011040,K,분기보고서 (2016.03),20160513000599,20160513,경동제약,,A001,False,1,True
2016,Q1,00101549,경동제약,011040,K,분기보고서 (2016.03),20160513000599,20160513,경동제약,,A002,False,2,False
2016,Q1,00101549,경동제약,011040,K,분기보고서 (2016.03),20160513000599,20160513,경동제약,,A003,False,3,False
2016,Q3,00101549,경동제약,011040,K,분기보고서 (2016.09),20161114000087,20161114,경동제약,,A001,False,1,True
2016,Q3,00101549,경동제약,011040,K,분기보고서 (2016.09),20161114000087,20161114,경동제약,,A002,False,2,False
2016,Q3,00101549,경동제약,011040,K,분기보고서 (2016.09),20161114000087,20161114,경동제약,,A003,False,3,False
2016,FY,00101628,경방,000050,Y,사업보고서 (2016.12),20170331001034,20170331,경방,연,A001,False,1,True
2016,FY,00101628,경방,000050,Y,사업보고서 (2016.12),20170331001034,20170331,경방,연,A002,False,2,False
2016,FY,00101628,경방,000050,Y,사업보고서 (2016.12),20170331001034,20170331,경방,연,A003,False,3,False
2016,H1,00101628,경방,000050,Y,반기보고서 (2016.06),20160812000382,20160812,경방,,A001,False,1,True
2016,H1,00101628,경방,000050,Y,반기보고서 (2016.06),20160812000382,20160812,경방,,A002,False,2,False
2016,H1,00101628,경방,000050,Y,반기보고서 (2016.06),20160812000382,20160812,경방,,A003,False,3,False
2016,Q1,00101628,경방,000050,Y,분기보고서 (2016.03),20160516001388,20160516,경방,,A001,False,1,True
2016,Q1,00101628,경방,000050,Y,분기보고서 (2016.03),20160516001388,20160516,경방,,A002,False,2,False
2016,Q1,00101628,경방,000050,Y,분기보고서 (2016.03),20160516001388,20160516,경방,,A003,False,3,False
2016,Q3,00101628,경방,000050,Y,분기보고서 (2016.09),20161114000783,20161114,경방,,A001,False,1,True
2016,Q3,00101628,경방,000050,Y,분기보고서 (2016.09),20161114000783,20161114,경방,,A002,False,2,False
2016,Q3,00101628,경방,000050,Y,분기보고서 (2016.09),20161114000783,20161114,경방,,A003,False,3,False
2016,FY,00101664,경보제약,214390,Y,사업보고서 (2016.12),20170331001705,20170331,경보제약,,A001,False,1,True
2016,FY,00101664,경보제약,214390,Y,사업보고서 (2016.12),20170331001705,20170331,경보제약,,A002,False,2,False
2016,FY,00101664,경보제약,214390,Y,사업보고서 (2016.12),20170331001705,20170331,경보제약,,A003,False,3,False
2016,H1,00101664,경보제약,214390,Y,반기보고서 (2016.06),20160816002093,20160816,경보제약,,A001,False,1,True
2016,H1,00101664,경보제약,214390,Y,반기보고서 (2016.06),20160816002093,20160816,경보제약,,A002,False,2,False
2016,H1,00101664,경보제약,214390,Y,반기보고서 (2016.06),20160816002093,20160816,경보제약,,A003,False,3,False
2016,Q1,00101664,경보제약,214390,Y,분기보고서 (2016.03),20160516002934,20160516,경보제약,정,A001,False,1,True
2016,Q1,00101664,경보제약,214390,Y,분기보고서 (2016.03),20160516002934,20160516,경보제약,정,A002,False,2,False
2016,Q1,00101664,경보제약,214390,Y,분기보고서 (2016.03),20160516002934,20160516,경보제약,정,A003,False,3,False
2016,Q1,00101664,경보제약,214390,Y,[기재정정]분기보고서 (2016.03),20160516003825,20160516,경보제약,,A001,True,4,False
2016,Q1,00101664,경보제약,214390,Y,[기재정정]분기보고서 (2016.03),20160516003825,20160516,경보제약,,A002,True,5,False
2016,Q1,00101664,경보제약,214390,Y,[기재정정]분기보고서 (2016.03),20160516003825,20160516,경보제약,,A003,True,6,False
2016,Q3,00101664,경보제약,214390,Y,분기보고서 (2016.09),20161114002285,20161114,경보제약,,A001,False,1,True
2016,Q3,00101664,경보제약,214390,Y,분기보고서 (2016.09),20161114002285,20161114,경보제약,,A002,False,2,False
2016,Q3,00101664,경보제약,214390,Y,분기보고서 (2016.09),20161114002285,20161114,경보제약,,A003,False,3,False
2016,FY,00101752,케이씨피드,025880,K,사업보고서 (2016.12),20170330001778,20170330,케이씨피드,연,A001,False,1,True
2016,FY,00101752,케이씨피드,025880,K,사업보고서 (2016.12),20170330001778,20170330,케이씨피드,연,A002,False,2,False
2016,FY,00101752,케이씨피드,025880,K,사업보고서 (2016.12),20170330001778,20170330,케이씨피드,연,A003,False,3,False
2016,H1,00101752,케이씨피드,025880,K,반기보고서 (2016.06),20160812001055,20160812,케이씨피드,,A001,False,1,True
2016,H1,00101752,케이씨피드,025880,K,반기보고서 (2016.06),20160812001055,20160812,케이씨피드,,A002,False,2,False
2016,H1,00101752,케이씨피드,025880,K,반기보고서 (2016.06),20160812001055,20160812,케이씨피드,,A003,False,3,False
2016,Q1,00101752,케이씨피드,025880,K,분기보고서 (2016.03),20160513003046,20160513,케이씨피드,,A001,False,1,True
2016,Q1,00101752,케이씨피드,025880,K,분기보고서 (2016.03),20160513003046,20160513,케이씨피드,,A002,False,2,False
2016,Q1,00101752,케이씨피드,025880,K,분기보고서 (2016.03),20160513003046,20160513,케이씨피드,,A003,False,3,False
2016,Q3,00101752,케이씨피드,025880,K,분기보고서 (2016.09),20161111000377,20161111,케이씨피드,,A001,False,1,True
2016,Q3,00101752,케이씨피드,025880,K,분기보고서 (2016.09),20161111000377,20161111,케이씨피드,,A002,False,2,False
2016,Q3,00101752,케이씨피드,025880,K,분기보고서 (2016.09),20161111000377,20161111,케이씨피드,,A003,False,3,False
2016,FY,00102113,경인양행,012610,Y,사업보고서 (2016.12),20170330000245,20170330,경인양행,연,A001,False,1,True
2016,FY,00102113,경인양행,012610,Y,사업보고서 (2016.12),20170330000245,20170330,경인양행,연,A002,False,2,False
2016,FY,00102113,경인양행,012610,Y,사업보고서 (2016.12),20170330000245,20170330,경인양행,연,A003,False,3,False
2016,H1,00102113,경인양행,012610,Y,반기보고서 (2016.06),20160812000568,20160812,경인양행,,A001,False,1,True
2016,H1,00102113,경인양행,012610,Y,반기보고서 (2016.06),20160812000568,20160812,경인양행,,A002,False,2,False
2016,H1,00102113,경인양행,012610,Y,반기보고서 (2016.06),20160812000568,20160812,경인양행,,A003,False,3,False
2016,Q1,00102113,경인양행,012610,Y,분기보고서 (2016.03),20160513003758,20160513,경인양행,,A001,False,1,True
2016,Q1,00102113,경인양행,012610,Y,분기보고서 (2016.03),20160513003758,20160513,경인양행,,A002,False,2,False
2016,Q1,00102113,경인양행,012610,Y,분기보고서 (2016.03),20160513003758,20160513,경인양행,,A003,False,3,False
2016,Q3,00102113,경인양행,012610,Y,분기보고서 (2016.09),20161114000857,20161114,경인양행,,A001,False,1,True
2016,Q3,00102113,경인양행,012610,Y,분기보고서 (2016.09),20161114000857,20161114,경인양행,,A002,False,2,False
2016,Q3,00102113,경인양행,012610,Y,분기보고서 (2016.09),20161114000857,20161114,경인양행,,A003,False,3,False
2016,FY,00102140,경인전자,009140,Y,사업보고서 (2016.12),20170330000291,20170330,경인전자,연,A001,False,1,True
2016,FY,00102140,경인전자,009140,Y,사업보고서 (2016.12),20170330000291,20170330,경인전자,연,A002,False,2,False
2016,FY,00102140,경인전자,009140,Y,사업보고서 (2016.12),20170330000291,20170330,경인전자,연,A003,False,3,False
2016,H1,00102140,경인전자,009140,Y,반기보고서 (2016.06),20160812000734,20160812,경인전자,,A001,False,1,True
2016,H1,00102140,경인전자,009140,Y,반기보고서 (2016.06),20160812000734,20160812,경인전자,,A002,False,2,False
2016,H1,00102140,경인전자,009140,Y,반기보고서 (2016.06),20160812000734,20160812,경인전자,,A003,False,3,False
2016,Q1,00102140,경인전자,009140,Y,분기보고서 (2016.03),20160513004839,20160513,경인전자,,A001,False,1,True
2016,Q1,00102140,경인전자,009140,Y,분기보고서 (2016.03),20160513004839,20160513,경인전자,,A002,False,2,False
2016,Q1,00102140,경인전자,009140,Y,분기보고서 (2016.03),20160513004839,20160513,경인전자,,A003,False,3,False
2016,Q3,00102140,경인전자,009140,Y,분기보고서 (2016.09),20161111000398,20161111,경인전자,,A001,False,1,True
2016,Q3,00102140,경인전자,009140,Y,분기보고서 (2016.09),20161111000398,20161111,경인전자,,A002,False,2,False
2016,Q3,00102140,경인전자,009140,Y,분기보고서 (2016.09),20161111000398,20161111,경인전자,,A003,False,3,False
2016,FY,00102353,경창산업,024910,K,사업보고서 (2016.12),20170331000382,20170331,경창산업,연,A001,False,1,True
2016,FY,00102353,경창산업,024910,K,사업보고서 (2016.12),20170331000382,20170331,경창산업,연,A002,False,2,False
2016,FY,00102353,경창산업,024910,K,사업보고서 (2016.12),20170331000382,20170331,경창산업,연,A003,False,3,False
2016,H1,00102353,경창산업,024910,K,반기보고서 (2016.06),20160816000242,20160816,경창산업,,A001,False,1,True
2016,H1,00102353,경창산업,024910,K,반기보고서 (2016.06),20160816000242,20160816,경창산업,,A002,False,2,False
2016,H1,00102353,경창산업,024910,K,반기보고서 (2016.06),20160816000242,20160816,경창산업,,A003,False,3,False
2016,Q1,00102353,경창산업,024910,K,분기보고서 (2016.03),20160516001755,20160516,경창산업,,A001,False,1,True
2016,Q1,00102353,경창산업,024910,K,분기보고서 (2016.03),20160516001755,20160516,경창산업,,A002,False,2,False
2016,Q1,00102353,경창산업,024910,K,분기보고서 (2016.03),20160516001755,20160516,경창산업,,A003,False,3,False
2016,Q3,00102353,경창산업,024910,K,분기보고서 (2016.09),20161114000583,20161114,경창산업,,A001,False,1,True
2016,Q3,00102353,경창산업,024910,K,분기보고서 (2016.09),20161114000583,20161114,경창산업,,A002,False,2,False
2016,Q3,00102353,경창산업,024910,K,분기보고서 (2016.09),20161114000583,20161114,경창산업,,A003,False,3,False
2016,FY,00102432,계룡건설산업,013580,Y,사업보고서 (2016.12),20170331004663,20170331,계룡건설산업,정연,A001,False,1,True
2016,FY,00102432,계룡건설산업,013580,Y,사업보고서 (2016.12),20170331004663,20170331,계룡건설산업,정연,A002,False,2,False
2016,FY,00102432,계룡건설산업,013580,Y,사업보고서 (2016.12),20170331004663,20170331,계룡건설산업,정연,A003,False,3,False
2016,H1,00102432,계룡건설산업,013580,Y,반기보고서 (2016.06),20160816001747,20160816,계룡건설산업,,A001,False,1,True
2016,H1,00102432,계룡건설산업,013580,Y,반기보고서 (2016.06),20160816001747,20160816,계룡건설산업,,A002,False,2,False
2016,H1,00102432,계룡건설산업,013580,Y,반기보고서 (2016.06),20160816001747,20160816,계룡건설산업,,A003,False,3,False
2016,Q1,00102432,계룡건설산업,013580,Y,분기보고서 (2016.03),20160516002542,20160516,계룡건설산업,,A001,False,1,True
2016,Q1,00102432,계룡건설산업,013580,Y,분기보고서 (2016.03),20160516002542,20160516,계룡건설산업,,A002,False,2,False
2016,Q1,00102432,계룡건설산업,013580,Y,분기보고서 (2016.03),20160516002542,20160516,계룡건설산업,,A003,False,3,False
2016,Q3,00102432,계룡건설산업,013580,Y,분기보고서 (2016.09),20161114001043,20161114,계룡건설산업,,A001,False,1,True
2016,Q3,00102432,계룡건설산업,013580,Y,분기보고서 (2016.09),20161114001043,20161114,계룡건설산업,,A002,False,2,False
2016,Q3,00102432,계룡건설산업,013580,Y,분기보고서 (2016.09),20161114001043,20161114,계룡건설산업,,A003,False,3,False
2016,FY,00102618,계양전기,012200,Y,사업보고서 (2016.12),20170331000782,20170331,계양전기,연,A001,False,1,True
2016,FY,00102618,계양전기,012200,Y,사업보고서 (2016.12),20170331000782,20170331,계양전기,연,A002,False,2,False
2016,FY,00102618,계양전기,012200,Y,사업보고서 (2016.12),20170331000782,20170331,계양전기,연,A003,False,3,False
2016,H1,00102618,계양전기,012200,Y,반기보고서 (2016.06),20160812001450,20160812,계양전기,,A001,False,1,True
2016,H1,00102618,계양전기,012200,Y,반기보고서 (2016.06),20160812001450,20160812,계양전기,,A002,False,2,False
2016,H1,00102618,계양전기,012200,Y,반기보고서 (2016.06),20160812001450,20160812,계양전기,,A003,False,3,False
2016,Q1,00102618,계양전기,012200,Y,분기보고서 (2016.03),20160516001237,20160516,계양전기,,A001,False,1,True
2016,Q1,00102618,계양전기,012200,Y,분기보고서 (2016.03),20160516001237,20160516,계양전기,,A002,False,2,False
2016,Q1,00102618,계양전기,012200,Y,분기보고서 (2016.03),20160516001237,20160516,계양전기,,A003,False,3,False
2016,Q3,00102618,계양전기,012200,Y,분기보고서 (2016.09),20161114001187,20161114,계양전기,,A001,False,1,True
2016,Q3,00102618,계양전기,012200,Y,분기보고서 (2016.09),20161114001187,20161114,계양전기,,A002,False,2,False
2016,Q3,00102618,계양전기,012200,Y,분기보고서 (2016.09),20161114001187,20161114,계양전기,,A003,False,3,False
2016,FY,00102751,고려산업,002140,Y,사업보고서 (2016.12),20170330000091,20170330,고려산업,연,A001,False,1,True
2016,FY,00102751,고려산업,002140,Y,사업보고서 (2016.12),20170330000091,20170330,고려산업,연,A002,False,2,False
2016,FY,00102751,고려산업,002140,Y,사업보고서 (2016.12),20170330000091,20170330,고려산업,연,A003,False,3,False
2016,H1,00102751,고려산업,002140,Y,반기보고서 (2016.06),20160812000790,20160812,고려산업,,A001,False,1,True
2016,H1,00102751,고려산업,002140,Y,반기보고서 (2016.06),20160812000790,20160812,고려산업,,A002,False,2,False
2016,H1,00102751,고려산업,002140,Y,반기보고서 (2016.06),20160812000790,20160812,고려산업,,A003,False,3,False
2016,Q1,00102751,고려산업,002140,Y,분기보고서 (2016.03),20160513001961,20160513,고려산업,,A001,False,1,True
2016,Q1,00102751,고려산업,002140,Y,분기보고서 (2016.03),20160513001961,20160513,고려산업,,A002,False,2,False
2016,Q1,00102751,고려산업,002140,Y,분기보고서 (2016.03),20160513001961,20160513,고려산업,,A003,False,3,False
2016,Q3,00102751,고려산업,002140,Y,분기보고서 (2016.09),20161111000236,20161111,고려산업,,A001,False,1,True
2016,Q3,00102751,고려산업,002140,Y,분기보고서 (2016.09),20161111000236,20161111,고려산업,,A002,False,2,False
2016,Q3,00102751,고려산업,002140,Y,분기보고서 (2016.09),20161111000236,20161111,고려산업,,A003,False,3,False
2016,FY,00102858,고려아연,010130,Y,사업보고서 (2016.12),20170331002299,20170331,고려아연,연,A001,False,1,True
2016,FY,00102858,고려아연,010130,Y,사업보고서 (2016.12),20170331002299,20170331,고려아연,연,A002,False,2,False
2016,FY,00102858,고려아연,010130,Y,사업보고서 (2016.12),20170331002299,20170331,고려아연,연,A003,False,3,False
2016,H1,00102858,고려아연,010130,Y,반기보고서 (2016.06),20160816001119,20160816,고려아연,,A001,False,1,True
2016,H1,00102858,고려아연,010130,Y,반기보고서 (2016.06),20160816001119,20160816,고려아연,,A002,False,2,False
2016,H1,00102858,고려아연,010130,Y,반기보고서 (2016.06),20160816001119,20160816,고려아연,,A003,False,3,False
2016,Q1,00102858,고려아연,010130,Y,분기보고서 (2016.03),20160516000603,20160516,고려아연,,A001,False,1,True
2016,Q1,00102858,고려아연,010130,Y,분기보고서 (2016.03),20160516000603,20160516,고려아연,,A002,False,2,False
2016,Q1,00102858,고려아연,010130,Y,분기보고서 (2016.03),20160516000603,20160516,고려아연,,A003,False,3,False
2016,Q3,00102858,고려아연,010130,Y,분기보고서 (2016.09),20161114001304,20161114,고려아연,,A001,False,1,True
2016,Q3,00102858,고려아연,010130,Y,분기보고서 (2016.09),20161114001304,20161114,고려아연,,A002,False,2,False
2016,Q3,00102858,고려아연,010130,Y,분기보고서 (2016.09),20161114001304,20161114,고려아연,,A003,False,3,False
2016,FY,00103006,고려제강,002240,Y,사업보고서 (2016.12),20170330001633,20170330,고려제강,정연,A001,False,1,True
2016,FY,00103006,고려제강,002240,Y,사업보고서 (2016.12),20170330001633,20170330,고려제강,정연,A002,False,2,False
2016,FY,00103006,고려제강,002240,Y,사업보고서 (2016.12),20170330001633,20170330,고려제강,정연,A003,False,3,False
2016,H1,00103006,고려제강,002240,Y,반기보고서 (2016.06),20160816000648,20160816,고려제강,,A001,False,1,True
2016,H1,00103006,고려제강,002240,Y,반기보고서 (2016.06),20160816000648,20160816,고려제강,,A002,False,2,False
2016,H1,00103006,고려제강,002240,Y,반기보고서 (2016.06),20160816000648,20160816,고려제강,,A003,False,3,False
2016,Q1,00103006,고려제강,002240,Y,분기보고서 (2016.03),20160513003055,20160513,고려제강,,A001,False,1,True
