stock_code,corp_code,corp_name,year,period,reprt_code,fs_div_requested,fs_div_returned,sj_div,sj_nm,account_id,account_nm,account_classes,thstrm_nm,thstrm_amount,thstrm_add_amount,frmtrm_nm,frmtrm_amount,frmtrm_add_amount,ord,currency
005930,00126380,삼성전자,2015,FY,11011,CFS,,BS,재무상태표,ifrs_InvestmentAccountedForUsingEquityMethod,관계기업 및 공동기업 투자,equity,제 47 기,5276348000000,,제 46 기,5232461000000,,84,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,BS,재무상태표,ifrs_EquityAttributableToOwnersOfParent,지배기업 소유주지분,equity,제 47 기,172876767000000,,제 46 기,162181725000000,,239,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본항목,equity,제 47 기,-17580451000000,,제 46 기,-12729387000000,,248,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,BS,재무상태표,ifrs_Equity,자본총계,equity,제 47 기,179059805000000,,제 46 기,168088188000000,,255,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,BS,재무상태표,ifrs_EquityAndLiabilities,자본과부채총계,equity,제 47 기,242179521000000,,제 46 기,230422958000000,,256,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,IS,손익계산서,dart_OperatingIncomeLoss,영업이익(손실),operating_profit,제 47 기,26413442000000,,제 46 기,25025071000000,,42,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,IS,손익계산서,ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법이익,net_income|equity,제 47 기,1101932000000,,제 46 기,342516000000,,72,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,IS,손익계산서,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익(손실),net_income,제 47 기,25960995000000,,제 46 기,27875034000000,,83,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,IS,손익계산서,ifrs_ProfitLossFromContinuingOperations,계속영업이익(손실),operating_profit|net_income,제 47 기,19060144000000,,제 46 기,23394358000000,,85,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,IS,손익계산서,ifrs_ProfitLoss,당기순이익(손실),net_income,제 47 기,19060144000000,,제 46 기,23394358000000,,87,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,IS,손익계산서,ifrs_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 당기순이익(손실),net_income,제 47 기,18694628000000,,제 46 기,23082499000000,,89,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,IS,손익계산서,ifrs_ProfitLossAttributableToNoncontrollingInterests,비지배지분에 귀속되는 당기순이익(손실),net_income,제 47 기,365516000000,,제 46 기,311859000000,,90,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,CIS,포괄손익계산서,ifrs_ProfitLoss,당기순이익(손실),net_income,제 47 기,19060144000000,,제 46 기,23394358000000,,0,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,CF,현금흐름표,ifrs_CashFlowsFromUsedInOperatingActivities,영업활동 현금흐름,cfo,제 47 기,40061761000000,,제 46 기,36975389000000,,0,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,CF,현금흐름표,-표준계정코드 미사용-,당기순이익,net_income,제 47 기,19060144000000,,제 46 기,23394358000000,,3,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,CF,현금흐름표,ifrs_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,capex,제 47 기,25880222000000,,제 46 기,22042943000000,,172,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,CF,현금흐름표,ifrs_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,capex,제 47 기,1501881000000,,제 46 기,1324307000000,,174,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,equity,제 47 기,168088188000000,,제 46 기,150016010000000,,1,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,equity,제 47 기,5906463000000,,제 46 기,5573394000000,,1,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,equity,제 47 기,162181725000000,,제 46 기,144442616000000,,1,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,equity,제 47 기,-12729387000000,,제 46 기,-9459073000000,,1,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,equity,제 47 기,80101000000,,제 46 기,,,1,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,equity,제 47 기,169529604000000,,제 46 기,148600282000000,,1,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,equity,제 47 기,897514000000,,제 46 기,897514000000,,1,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,equity,제 47 기,4403893000000,,제 46 기,4403893000000,,1,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,SCE,자본변동표,-표준계정코드 미사용-,당기순이익,net_income,제 47 기,18694628000000,,제 46 기,23082499000000,,9,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,SCE,자본변동표,-표준계정코드 미사용-,당기순이익,net_income,제 47 기,18694628000000,,제 46 기,23082499000000,,9,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,SCE,자본변동표,-표준계정코드 미사용-,당기순이익,net_income,제 47 기,365516000000,,제 46 기,311859000000,,9,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,SCE,자본변동표,-표준계정코드 미사용-,당기순이익,net_income,제 47 기,19060144000000,,제 46 기,23394358000000,,9,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,SCE,자본변동표,ifrs_Equity,기말자본,equity,제 47 기,179059805000000,,제 46 기,168088188000000,,31,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,SCE,자본변동표,ifrs_Equity,기말자본,equity,제 47 기,6183038000000,,제 46 기,5906463000000,,31,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,SCE,자본변동표,ifrs_Equity,기말자본,equity,제 47 기,172876767000000,,제 46 기,162181725000000,,31,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,SCE,자본변동표,ifrs_Equity,기말자본,equity,제 47 기,-17580451000000,,제 46 기,-12729387000000,,31,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,SCE,자본변동표,ifrs_Equity,기말자본,equity,제 47 기,23797000000,,제 46 기,80101000000,,31,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,SCE,자본변동표,ifrs_Equity,기말자본,equity,제 47 기,185132014000000,,제 46 기,169529604000000,,31,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,SCE,자본변동표,ifrs_Equity,기말자본,equity,제 47 기,897514000000,,제 46 기,897514000000,,31,KRW
005930,00126380,삼성전자,2015,FY,11011,CFS,,SCE,자본변동표,ifrs_Equity,기말자본,equity,제 47 기,4403893000000,,제 46 기,4403893000000,,31,KRW
005930,00126380,삼성전자,2015,FY,11011,OFS,,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본항목,equity,제 47 기,-12526126000000,,제 46 기,-7113271000000,,252,KRW
005930,00126380,삼성전자,2015,FY,11011,OFS,,BS,재무상태표,ifrs_Equity,자본총계,equity,제 47 기,136428255000000,,제 46 기,132677075000000,,258,KRW
005930,00126380,삼성전자,2015,FY,11011,OFS,,BS,재무상태표,ifrs_EquityAndLiabilities,자본과부채총계,equity,제 47 기,168969630000000,,제 46 기,164060583000000,,259,KRW
005930,00126380,삼성전자,2015,FY,11011,OFS,,IS,손익계산서,dart_OperatingIncomeLoss,영업이익(손실),operating_profit,제 47 기,13398215000000,,제 46 기,13924994000000,,42,KRW
005930,00126380,삼성전자,2015,FY,11011,OFS,,IS,손익계산서,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익(손실),net_income,제 47 기,14352617000000,,제 46 기,17280641000000,,84,KRW
005930,00126380,삼성전자,2015,FY,11011,OFS,,IS,손익계산서,ifrs_ProfitLossFromContinuingOperations,계속영업이익(손실),operating_profit|net_income,제 47 기,12238469000000,,제 46 기,14591781000000,,86,KRW
005930,00126380,삼성전자,2015,FY,11011,OFS,,IS,손익계산서,ifrs_ProfitLoss,당기순이익(손실),net_income,제 47 기,12238469000000,,제 46 기,14591781000000,,88,KRW
005930,00126380,삼성전자,2015,FY,11011,OFS,,CIS,포괄손익계산서,ifrs_ProfitLoss,당기순이익(손실),net_income,제 47 기,12238469000000,,제 46 기,14591781000000,,0,KRW
005930,00126380,삼성전자,2015,FY,11011,OFS,,CF,현금흐름표,ifrs_CashFlowsFromUsedInOperatingActivities,영업활동 현금흐름,cfo,제 47 기,19287521000000,,제 46 기,18653817000000,,0,KRW
005930,00126380,삼성전자,2015,FY,11011,OFS,,CF,현금흐름표,-표준계정코드 미사용-,당기순이익,net_income,제 47 기,12238469000000,,제 46 기,14591781000000,,3,KRW
005930,00126380,삼성전자,2015,FY,11011,OFS,,CF,현금흐름표,ifrs_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,capex,제 47 기,12887965000000,,제 46 기,10867797000000,,172,KRW
005930,00126380,삼성전자,2015,FY,11011,OFS,,CF,현금흐름표,ifrs_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,capex,제 47 기,1365674000000,,제 46 기,1254109000000,,174,KRW
005930,00126380,삼성전자,2015,FY,11011,OFS,,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,equity,제 47 기,132677075000000,,제 46 기,122370767000000,,1,KRW
005930,00126380,삼성전자,2015,FY,11011,OFS,,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,equity,제 47 기,-7113271000000,,제 46 기,-4960059000000,,1,KRW
005930,00126380,삼성전자,2015,FY,11011,OFS,,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,equity,제 47 기,24750000000,,제 46 기,,,1,KRW
005930,00126380,삼성전자,2015,FY,11011,OFS,,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,equity,제 47 기,134464189000000,,제 46 기,122029419000000,,1,KRW
005930,00126380,삼성전자,2015,FY,11011,OFS,,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,equity,제 47 기,897514000000,,제 46 기,897514000000,,1,KRW
005930,00126380,삼성전자,2015,FY,11011,OFS,,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,equity,제 47 기,4403893000000,,제 46 기,4403893000000,,1,KRW
005930,00126380,삼성전자,2015,FY,11011,OFS,,SCE,자본변동표,-표준계정코드 미사용-,당기순이익(손실),net_income,제 47 기,12238469000000,,제 46 기,14591781000000,,11,KRW
005930,00126380,삼성전자,2015,FY,11011,OFS,,SCE,자본변동표,-표준계정코드 미사용-,당기순이익(손실),net_income,제 47 기,12238469000000,,제 46 기,14591781000000,,11,KRW
005930,00126380,삼성전자,2015,FY,11011,OFS,,SCE,자본변동표,ifrs_Equity,기말자본,equity,제 47 기,897514000000,,제 46 기,897514000000,,26,KRW
005930,00126380,삼성전자,2015,FY,11011,OFS,,SCE,자본변동표,ifrs_Equity,기말자본,equity,제 47 기,4403893000000,,제 46 기,4403893000000,,26,KRW
005930,00126380,삼성전자,2015,FY,11011,OFS,,SCE,자본변동표,ifrs_Equity,기말자본,equity,제 47 기,-12526126000000,,제 46 기,-7113271000000,,26,KRW
005930,00126380,삼성전자,2015,FY,11011,OFS,,SCE,자본변동표,ifrs_Equity,기말자본,equity,제 47 기,136428255000000,,제 46 기,132677075000000,,26,KRW
005930,00126380,삼성전자,2015,FY,11011,OFS,,SCE,자본변동표,ifrs_Equity,기말자본,equity,제 47 기,143629177000000,,제 46 기,134464189000000,,26,KRW
005930,00126380,삼성전자,2015,FY,11011,OFS,,SCE,자본변동표,ifrs_Equity,기말자본,equity,제 47 기,23797000000,,제 46 기,24750000000,,26,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업 소유주지분,equity,제 52 기 1분기말,258481770000000,,제 51 기말,254915472000000,,44,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본항목,equity,제 52 기 1분기말,-3898556000000,,제 51 기말,-4968829000000,,50,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,BS,재무상태표,ifrs-full_Equity,자본총계,equity,제 52 기 1분기말,266387723000000,,제 51 기말,262880421000000,,52,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,BS,재무상태표,ifrs-full_EquityAndLiabilities,부채와자본총계,equity,제 52 기 1분기말,357457535000000,,제 51 기말,352564497000000,,53,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,IS,손익계산서,dart_OperatingIncomeLoss,영업이익,operating_profit,제 52 기 1분기,6447345000000,6447345000000,,,6233282000000,4,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,IS,손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),net_income,제 52 기 1분기,6756852000000,6756852000000,,,6912978000000,10,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,IS,손익계산서,ifrs-full_ProfitLossFromContinuingOperations,계속영업이익(손실),operating_profit|net_income,제 52 기 1분기,4884926000000,4884926000000,,,5043585000000,12,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,IS,손익계산서,ifrs-full_ProfitLoss,당기순이익(손실),net_income,제 52 기 1분기,4884926000000,4884926000000,,,5043585000000,13,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,IS,손익계산서,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 당기순이익(손실),net_income,제 52 기 1분기,4889599000000,4889599000000,,,5107490000000,15,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,IS,손익계산서,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분에 귀속되는 당기순이익(손실),net_income,제 52 기 1분기,-4673000000,-4673000000,,,-63905000000,16,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,CIS,포괄손익계산서,ifrs-full_ProfitLoss,당기순이익(손실),net_income,제 52 기 1분기,4884926000000,4884926000000,,,5043585000000,0,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,CIS,포괄손익계산서,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,관계기업 및 공동기업의 기타포괄손익에 대한 지분,equity,제 52 기 1분기,-46974000000,-46974000000,,,-2120000000,4,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,CIS,포괄손익계산서,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,관계기업 및 공동기업의 기타포괄손익에 대한 지분,equity,제 52 기 1분기,28944000000,28944000000,,,37715000000,7,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동 현금흐름,cfo,제 52 기 1분기,11829879000000,,,,,0,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,CF,현금흐름표,-표준계정코드 미사용-,당기순이익,net_income,제 52 기 1분기,4884926000000,,,,,2,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,CF,현금흐름표,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,capex,제 52 기 1분기,8564279000000,,,,,22,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,CF,현금흐름표,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,capex,제 52 기 1분기,969194000000,,,,,24,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,equity,제 52 기 1분기,262880421000000,,,,,1,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,equity,제 52 기 1분기,7964949000000,,,,,1,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,equity,제 52 기 1분기,254915472000000,,,,,1,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,equity,제 52 기 1분기,254582894000000,,,,,1,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,equity,제 52 기 1분기,4403893000000,,,,,1,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,equity,제 52 기 1분기,897514000000,,,,,1,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,equity,제 52 기 1분기,-4968829000000,,,,,1,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익(손실),net_income,제 52 기 1분기,4889599000000,,,,,2,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익(손실),net_income,제 52 기 1분기,-4673000000,,,,,2,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익(손실),net_income,제 52 기 1분기,4889599000000,,,,,2,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익(손실),net_income,제 52 기 1분기,4884926000000,,,,,2,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,SCE,자본변동표,ifrs-full_Equity,기말자본,equity,제 52 기 1분기,257078919000000,,,,,12,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,SCE,자본변동표,ifrs-full_Equity,기말자본,equity,제 52 기 1분기,4403893000000,,,,,12,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,SCE,자본변동표,ifrs-full_Equity,기말자본,equity,제 52 기 1분기,-3898556000000,,,,,12,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,SCE,자본변동표,ifrs-full_Equity,기말자본,equity,제 52 기 1분기,258481770000000,,,,,12,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,SCE,자본변동표,ifrs-full_Equity,기말자본,equity,제 52 기 1분기,7905953000000,,,,,12,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,SCE,자본변동표,ifrs-full_Equity,기말자본,equity,제 52 기 1분기,266387723000000,,,,,12,KRW
005930,00126380,삼성전자,2020,Q1,11013,CFS,,SCE,자본변동표,ifrs-full_Equity,기말자본,equity,제 52 기 1분기,897514000000,,,,,12,KRW
005930,00126380,삼성전자,2020,Q1,11013,OFS,,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본항목,equity,제 52 기 1분기말,-61483000000,,제 51 기말,280514000000,,45,KRW
005930,00126380,삼성전자,2020,Q1,11013,OFS,,BS,재무상태표,ifrs-full_Equity,자본총계,equity,제 52 기 1분기말,177428753000000,,제 51 기말,177870247000000,,46,KRW
005930,00126380,삼성전자,2020,Q1,11013,OFS,,BS,재무상태표,ifrs-full_EquityAndLiabilities,부채와자본총계,equity,제 52 기 1분기말,220572391000000,,제 51 기말,216180920000000,,47,KRW
005930,00126380,삼성전자,2020,Q1,11013,OFS,,IS,손익계산서,dart_OperatingIncomeLoss,영업이익,operating_profit,제 52 기 1분기,3032343000000,3032343000000,,,3896923000000,4,KRW
005930,00126380,삼성전자,2020,Q1,11013,OFS,,IS,손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),net_income,제 52 기 1분기,3087628000000,3087628000000,,,4154401000000,9,KRW
005930,00126380,삼성전자,2020,Q1,11013,OFS,,IS,손익계산서,ifrs-full_ProfitLossFromContinuingOperations,계속영업이익(손실),operating_profit|net_income,제 52 기 1분기,2305931000000,2305931000000,,,3088628000000,11,KRW
005930,00126380,삼성전자,2020,Q1,11013,OFS,,IS,손익계산서,ifrs-full_ProfitLoss,당기순이익(손실),net_income,제 52 기 1분기,2305931000000,2305931000000,,,3088628000000,12,KRW
005930,00126380,삼성전자,2020,Q1,11013,OFS,,CIS,포괄손익계산서,ifrs-full_ProfitLoss,당기순이익(손실),net_income,제 52 기 1분기,2305931000000,2305931000000,,,3088628000000,0,KRW
005930,00126380,삼성전자,2020,Q1,11013,OFS,,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동 현금흐름,cfo,제 52 기 1분기,10138408000000,,,,,0,KRW
005930,00126380,삼성전자,2020,Q1,11013,OFS,,CF,현금흐름표,dart_ProfitLossForStatementOfCashFlows,영업에서 창출된 현금흐름,net_income,제 52 기 1분기,10133759000000,,,,,1,KRW
005930,00126380,삼성전자,2020,Q1,11013,OFS,,CF,현금흐름표,-표준계정코드 미사용-,당기순이익,net_income,제 52 기 1분기,2305931000000,,,,,2,KRW
005930,00126380,삼성전자,2020,Q1,11013,OFS,,CF,현금흐름표,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,capex,제 52 기 1분기,5423126000000,,,,,16,KRW
005930,00126380,삼성전자,2020,Q1,11013,OFS,,CF,현금흐름표,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,capex,제 52 기 1분기,1041942000000,,,,,18,KRW
005930,00126380,삼성전자,2020,Q1,11013,OFS,,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,equity,제 52 기 1분기,172288326000000,,,,,1,KRW
005930,00126380,삼성전자,2020,Q1,11013,OFS,,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,equity,제 52 기 1분기,4403893000000,,,,,1,KRW
005930,00126380,삼성전자,2020,Q1,11013,OFS,,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,equity,제 52 기 1분기,897514000000,,,,,1,KRW
005930,00126380,삼성전자,2020,Q1,11013,OFS,,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,equity,제 52 기 1분기,280514000000,,,,,1,KRW
005930,00126380,삼성전자,2020,Q1,11013,OFS,,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,equity,제 52 기 1분기,177870247000000,,,,,1,KRW
005930,00126380,삼성전자,2020,Q1,11013,OFS,,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익(손실),net_income,제 52 기 1분기,2305931000000,,,,,2,KRW
005930,00126380,삼성전자,2020,Q1,11013,OFS,,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익(손실),net_income,제 52 기 1분기,2305931000000,,,,,2,KRW
005930,00126380,삼성전자,2020,Q1,11013,OFS,,SCE,자본변동표,ifrs-full_Equity,기말자본,equity,제 52 기 1분기,172188829000000,,,,,6,KRW
005930,00126380,삼성전자,2020,Q1,11013,OFS,,SCE,자본변동표,ifrs-full_Equity,기말자본,equity,제 52 기 1분기,897514000000,,,,,6,KRW
005930,00126380,삼성전자,2020,Q1,11013,OFS,,SCE,자본변동표,ifrs-full_Equity,기말자본,equity,제 52 기 1분기,-61483000000,,,,,6,KRW
005930,00126380,삼성전자,2020,Q1,11013,OFS,,SCE,자본변동표,ifrs-full_Equity,기말자본,equity,제 52 기 1분기,4403893000000,,,,,6,KRW
005930,00126380,삼성전자,2020,Q1,11013,OFS,,SCE,자본변동표,ifrs-full_Equity,기말자본,equity,제 52 기 1분기,177428753000000,,,,,6,KRW
005930,00126380,삼성전자,2020,H1,11012,CFS,,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업 소유주지분,equity,제 52 기 반기말,261745365000000,,제 51 기말,254915472000000,,44,KRW
005930,00126380,삼성전자,2020,H1,11012,CFS,,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본항목,equity,제 52 기 반기말,-3721095000000,,제 51 기말,-4968829000000,,50,KRW
005930,00126380,삼성전자,2020,H1,11012,CFS,,BS,재무상태표,ifrs-full_Equity,자본총계,equity,제 52 기 반기말,269807817000000,,제 51 기말,262880421000000,,52,KRW
005930,00126380,삼성전자,2020,H1,11012,CFS,,BS,재무상태표,ifrs-full_EquityAndLiabilities,부채와자본총계,equity,제 52 기 반기말,357959499000000,,제 51 기말,352564497000000,,53,KRW
005930,00126380,삼성전자,2020,H1,11012,CFS,,IS,손익계산서,dart_OperatingIncomeLoss,영업이익,operating_profit,제 52 기 반기,8146292000000,14593637000000,,,12830347000000,4,KRW
005930,00126380,삼성전자,2020,H1,11012,CFS,,IS,손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),net_income,제 52 기 반기,7769697000000,14526549000000,,,14092342000000,10,KRW
005930,00126380,삼성전자,2020,H1,11012,CFS,,IS,손익계산서,ifrs-full_ProfitLossFromContinuingOperations,계속영업이익(손실),operating_profit|net_income,제 52 기 반기,5555083000000,10440009000000,,,10224161000000,12,KRW
005930,00126380,삼성전자,2020,H1,11012,CFS,,IS,손익계산서,ifrs-full_ProfitLoss,당기순이익(손실),net_income,제 52 기 반기,5555083000000,10440009000000,,,10224161000000,13,KRW
005930,00126380,삼성전자,2020,H1,11012,CFS,,IS,손익계산서,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 당기순이익(손실),net_income,제 52 기 반기,5488964000000,10378563000000,,,10172020000000,15,KRW
005930,00126380,삼성전자,2020,H1,11012,CFS,,IS,손익계산서,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분에 귀속되는 당기순이익(손실),net_income,제 52 기 반기,66119000000,61446000000,,,52141000000,16,KRW
005930,00126380,삼성전자,2020,H1,11012,CFS,,CIS,포괄손익계산서,ifrs-full_ProfitLoss,당기순이익(손실),net_income,제 52 기 반기,5555083000000,10440009000000,,,10224161000000,0,KRW
005930,00126380,삼성전자,2020,H1,11012,CFS,,CIS,포괄손익계산서,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,관계기업 및 공동기업의 기타포괄손익에 대한 지분,equity,제 52 기 반기,21823000000,-25151000000,,,-1757000000,4,KRW
005930,00126380,삼성전자,2020,H1,11012,CFS,,CIS,포괄손익계산서,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,관계기업 및 공동기업의 기타포괄손익에 대한 지분,equity,제 52 기 반기,-4661000000,24283000000,,,65419000000,7,KRW
005930,00126380,삼성전자,2020,H1,11012,CFS,,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동 현금흐름,cfo,제 52 기 반기,26628032000000,,,,,0,KRW
005930,00126380,삼성전자,2020,H1,11012,CFS,,CF,현금흐름표,-표준계정코드 미사용-,당기순이익,net_income,제 52 기 반기,10440009000000,,,,,2,KRW
